screen_name,name,location,bio,tweet,he/him,she/her,they/them,it/its,xe/xem,ze/zir
Gathua_Andy,Andy,,ALM.,@AlexMuangale @fightermwenyewe @Ngaruthi 'Baby' is not gendered that's why it's absurd using the term 'theybie'.,no,no,no,no,no,no
doctorspookymd,Doctor Spooky is a Stweamer UwU,Spooksville,https://t.co/42Il0mTPKP,@cannibalbluettv Based on these responses you’re missing out on a so far unmarketed enby/theybie pet play mechanic. CLAIM YOUR AUDIENCE :D,no,no,no,no,no,no
valkyrie_kisss,Valkyrie,Toronto ON,"Chubby Canadian Disney Princess, feminist, leftist. CSA, and DV survivor, exvangelical.  She/her #MMIW #WeWereChildren",@SerenaWolf87 Damn theybie!!!! 💜💜💜😍😍😍,no,yes,no,no,no,no
CiCiSota__,hot shape-shifting god +,"Cape Town, South Africa",photographer. copywriter. my pronouns are she/they. poly. il vaut mieux faire que dire.,"@LethuTheLegend 😭 not too bad for a theybie with no talent, neh?",no,yes,yes,no,no,no
iXenu,🌽iXenu 🌽(Fuck The Police) BLM,"US, AZ","Anti-theist, they/them. Intersectional Feminist & Soc-Dem. BLM. ACAB. Neurodivergent.","@Ranting_Trans As a poor non-binary theybie, I had 4kids TV and nobody remembers Fighting Foodons",no,no,yes,no,no,no
0xch3f,𝙷𝙰𝙿Ξ𝙱𝙴𝙰𝚂𝚃 | 𝙺𝙰𝚃 𝚂𝚃𝙰𝙽 𝙰𝙲𝙲𝙾𝚄𝙽𝚃,binance smart chain,"cooking, crypto, cars, capybara, #COYS and other stuff. 5'3 king","@kingofsorrowx Let's go, Theybie https://t.co/bBKEIhsySY",no,no,no,no,no,no
angel_0f_deathx,death angel,,"“pied piper of ass” / slut extrawhoredinaire, top 0.9% / hot enby icon (they/them)","@UrsaBearwalker it’s not a contest, theybie. you’re perfect now.",no,no,yes,no,no,no
glittergestapo,Ryan Chaney,"Rockville, MD",Bios are racist and have roots in white supremacy culture; I refuse to write one. Do the work.,@SmPotatoes @kgcarney https://t.co/l1N5tZE8OT why not? The fictional theybie’s need a parade… was this funded by Evan Glass?,no,no,no,no,no,no
GoodLilRabbit,Bunni Rabid,United States,'Clearly the mouthpiece of some kinky and extremely horny minor deity.',@ehh_dr @Ranting_Trans Lucky theybie!,no,no,no,no,no,no
moodylilbottom,🦎BabyNewt🌱🌱,"New York, USA","🌈🧋33 *they/them* Gender fluid, poly, pansexual K-pop multifan, dog parent, snack enthusiast 💛💚💜🧡💙❤️ #hufflepuff  dms are open 🤭",@elle_moonchild7 Sooo is there like a form I fill out or?? Like I'm a weird lil theybie who comes with a cute multi… https://t.co/Cr8hF96uKv,no,no,yes,no,no,no
rachelandco,THEY/THEM: diana flo$$ 🦀,somewhere,your fave theybie thot. THEY/them/their$,it’s the cute lil theybie thot for me. https://t.co/CfUDQRvn7N,no,no,yes,no,no,no
cherryxoxx,scorpio stellium,he/they,ny | LESBIAN | 19 | 1867,@aljordann theybie vibes,yes,no,yes,no,no,no
siamesz,stitches,,mx. neil cicierega credit card meme creator,@Tankakuka wtf theybie,no,no,no,no,no,no
Tankakuka,Tanka,"New Jersey, USA","🇵🇷🇸🇻🏳️‍🌈 19/They/Them
Jersey Devil
Icon by @rambites
Demipan
❌ DO NOT USE MY OCS ❌",@siamesz they a little theybie so its always gay,no,no,yes,no,no,no
DreamsicleHoosk,Helplessly Hoosk (Xander),"Arizona, USA","Hoosk/Dobie/nerd/artist/pc gamer

Fursuiter (and maker) , musician, VA, singer, goof. 

🔞18+ only🔞 (occ. Horny
 posting).

31, Enby (they/he) Queer, Taken!",@SEXYDOTJPG Theybie,yes,no,yes,no,no,no
bbygirlcoral,𝙼𝚘𝚖𝚖𝚒𝚎 𝙲𝚘𝚛𝚊𝚕♡,"Live Oak, TX","𝙷𝚎𝚛/𝚂𝚑𝚎♀• 𝟸𝟺• 𝙶𝚎𝚖𝚒𝚗𝚒♊︎• 𝙼𝚊𝚛𝚛𝚒𝚎𝚍 @Veto_96❤️‍🔥 𝙼𝚘𝚖𝚖𝚒𝚎³: 𝙱𝚛𝚒𝚗𝚕𝚎𝚢🐝, 𝙱𝚛𝚊𝚎𝚕𝚢𝚗𝚗🐞,+𝙱𝚛𝚊𝚡𝚝𝚘𝚗🐢 #𝚅𝚎𝚐𝚊𝚜𝚂𝚝𝚛𝚘𝚗𝚐",@onetiredmama98 Lol I was curious so I googled it and this came up “Theybie” They and Baby into one word for unknow… https://t.co/m2JtV9UrSy,no,no,no,no,no,no
SinisterSeams,🕸ELENOIR🕸,MUN IS 21,A malevolent spider seamstress who caters to the immaculate tastes of only the most elite villains.,@MetalBoundSoul ((My theybie,no,no,no,no,no,no
folklorednf,🚨,ic angle_skeet,Dream get off that damn crab game,@SnfAnti my little Theybie 😭❤️🌟 https://t.co/M6UrDna0zR,no,no,no,no,no,no
bigleg222,fizzy pink lemonade jive stan acc,cape town,"views expressed here are not my own they are those of the tikbalang that is holding me hostage
(they/them)","theybie is the gender neutral form of baby

isn't baby already gender neutral?

no.",no,no,yes,no,no,no
denverskyem,Denver,,They/xem broke & queer,@nydiabeats 🤣 it’s lowkey funny to watch them struggle. Maybe suggest “theybie” ?? Might be easier to remember,no,no,yes,no,no,no
SpagetiNatels,Noot,"Fullerton, CA","they/them, gremlin lookin ass nebby 💛🤍🖤💜",Theybie nervous to see thembo tonight,no,no,yes,no,no,no
RansdellLiz,Liz Stone/S.E.Ransdell,BFE,"Book one of the Bloodwitch series-Rite of Passage- ex-mo, she/her. sometimes #ghostwriter, #author. #Bi.🇨🇦🏳️‍🌈",@GlitterSatan93 Ugh. My theybie has eczema and just… 😤😖 when laundry causes a reaction I get so mad and guilty.,no,yes,no,no,no,no
terfinated,TerfBot,,"Unpredictable, random misandry.",I was a theybie named Finn when she found me.,no,no,no,no,no,no
ImogenPeahen,Imogen ✨🦚✨,North Carolina,"She/Her/They/Them 🖤🔞 BIPOC Lives Matter. Trans Lives Matter. S*x work is work. Cosplay, horror movies, AEW, and more. The Drive-In will never die.",Get you a theybie/gentlethem who can do both. https://t.co/ZGrgcW4E6N,no,yes,yes,no,no,no
IainStreams,IainStreams (He/They),Scotland,"Mid-thirties LGBTQIA+ Scottish gaymer into a variety but a soft spot for choice based story games. If you like poor skills, getting lost...

Art by @geoffz1lla",@General_Fondue @gabeolivero @elgato @jyggly @c3nric @kat_darko @ErinusTV UwU and this theybie above...,no,no,no,no,no,no
HunterB_Art,Hunter Biden Art Collector,"Hell, MI",Avid collector of Hunter Biden’s masterful art work.,@patriottakes How do you know this child is a she and not a theybie? This post is offensive.,no,no,no,no,no,no
FreidaCommit,Freida Commitment,"Melbourne, Victoria","Melbourne's resident quirky derpy Queen of Nerds!

https://t.co/1BFxIbHLn1",@Maxthedragqueen Oh not that sis. U is a valid theybie sending love ❤,no,no,no,no,no,no
