screen_name,name,location,bio,tweet,he/him,she/her,they/them,it/its,xe/xem,ze/zir
Meresidotes,Jasmel 🌊🐈🟥🐋🌎🗽🐎🐟☕🌊,Chicago,"Lawyer, cat butler
Increase&protect biodiversity& wilderness to fight climate change
#SexMatters
Enact CampaignFin.Reform, TermLimits #FairnessDoctrine
#Resist","RT @TrumpsterTrash: @Pendles_Nina There is nothing TRAs will no try to steal from women, including historical female figures. The TRAs at @…",no,no,no,no,no,no
Adrian28944492,GAY BOWSER,,"⚔Faggot🏳️‍🌈 asshole🖕autistic  ⚔ 
male ♂️",When you're a transman with genital preferences oop https://t.co/0SQc98jrvb,no,no,no,no,no,no
hey_eliseitried,Elise I'm Working,She/They,"Anti White Supremacist
Denver's Fashion Cryptid
Critics have called her alright.
https://t.co/qwW9jj3xLY…",RT @LucyferOfficial: I am sick of having token AFAB performers on these shows. 1 King. 1 AFAB queen. 1 Genderfucked AFAB. 1 Transman. 1 Les…,no,yes,yes,no,no,no
hail_lilith666,Vanity X Vice,United States,Please consider donating to and sharing my GoFundMe to help my brother pay his top surgery debt. Thank you!,"I just started a GoFundMe for my brother 
@adbravoart to help him pay his top surgery debt. I encourage you to cons… https://t.co/GAa1SbI8I5",no,no,no,no,no,no
strwbsphynx,azzy 🍀 hajime hinata enjoyer,snowdin,18 ☘︎︎ he/it 🏳️‍⚧️⚣ ☘︎︎ SFW ☘︎︎ dont repost please!!! 🍀 COMMS: OPEN,hopefully i can start T today!!! :) #trans #transman #TransIsBeautiful,yes,no,no,yes,no,no
LottieHistory,Lottie Lewis,,History PhD student looking at the political silencing and shaming of women by men. Your virtue signalling and luxury beliefs are getting women nowhere.,I love the shade the new series of Curb Your Enthusiasm is throwing at Netflix. The development team of a show are… https://t.co/yp7Pm1wPRX,no,no,no,no,no,no
RayCSesame,Rachel C,,help,"@EulittleB @O_CaptainMyCap @janeclarejones they are not both male, Jake Graf is a female person, a transman. Idk wh… https://t.co/BM1cc7TDXt",no,no,no,no,no,no
RayCSesame,Rachel C,,help,@EulittleB @O_CaptainMyCap @janeclarejones Graf is a transman.,no,no,no,no,no,no
AlexBall2020,Alex 🤪,,Alex. He/him. Theme parks 🎢. Theatre.,I have a singular darker beard hair coming through and DAMMIT I am taking that as a win of epic proportions. Nobody… https://t.co/LfEYrB2SrE,yes,no,no,no,no,no
transman_exe,🌛 jpk 🌜,[he/him] [they/them],"there it is again, that funny feeling • ♏️",I fully accept that people who do not drink coffee are the elite. you can get up and function every day without nee… https://t.co/OZV51ZV4EA,yes,no,yes,yes,no,no
