screen_name,name,location,bio,tweet,he/him,she/her,they/them,it/its,xe/xem,ze/zir
starrsoundsfake,aka Applesauce!,SGV🔔,sonic samurai x human mixtape🌞🎧 ✨🍦,There’s definitely magic in pen and paper ladies y theydies!!!!,no,no,no,no,no,no
ivorysuniverse,ivy,,,RT @thebeesdaddy: @b4byplan3t Ppl who say things like “Theydies and Gentlethem” like those are just gendered terms with “they” slapped on i…,no,no,no,no,no,no
torworta,dell,14,˙ ͜ʟ˙ @solarpups,i had a dream except the only thing i remember from it was someone saying theydies and gentlethems,no,no,no,no,no,no
AunieNutCheerio,Aunie,"Ontario, Canada ","Outdoors: Wilderness Skills Instructor 🐾🏕🪓🏹   
   Indoors: Gamer and stream supporter!🔊🖱💻🎮","Without men around, women are something else. Its been a long time since then. Theres now more support for lgbtqia… https://t.co/dqUUICaZUL",no,no,no,no,no,no
jayuhnarayan,Jaya,,♫ ʕ•̫͡•ʕ*̫͡*ʕ•͓͡•ʔ-̫͡-ʕ•̫͡•ʔ*̫͡*ʔ ♫,RT @thebeesdaddy: @b4byplan3t Ppl who say things like “Theydies and Gentlethem” like those are just gendered terms with “they” slapped on i…,no,no,no,no,no,no
Puff_Iya,3rd Baby Mama 🤰🏾,Beyoncé's crawl space,"24| NJ 🇳🇬| INTJ| Hands included, batteries sold separately | She/her | 🏳️‍🌈Bisexual | Employee at Big Obesity | Cashapp: $Puffiya | Owner of @iya_wear",Ladies and theydies weigh in,no,yes,no,no,no,no
IamFunball,Funball (they/vaccinated/them),Unceded Pomo Territory,"#BlackLivesMatter
'21: Year of the Chrysalis
Twitter is where I listen & retweet smarter people than me
Process your emotions, don't smash them down into cancer","@RubixxRose Ladies &amp; Theydies, she said it!

🐇",no,no,no,no,no,no
ribblefizz,Addicted to Saying Words,Orciny // the Desert Southwest,"Quodlibetarian, incapable of brevity, and low on patience; expect multipart tweets. Twitter is my primal scream therapy. Adjust your expectations accordingly.","I keep thinking about the absolute brutality, savagery, just straight-up VICIOUSNESS of the insult in the final sen… https://t.co/R90FGRx0L4",no,no,no,no,no,no
isacaash,ash cash,DMV,1989 🌻 • fsu alum • she/ella 🇵🇷🏳️‍🌈,ladies and theydies send a work selfie to your boo today 😌,no,yes,no,no,no,no
green__rock,(im)jaded🦎,,who am i,Good morning Theydies and Gentlethems,no,no,no,no,no,no
