screen_name,name,location,bio,tweet,he/him,she/her,they/them,it/its,xe/xem,ze/zir
DBR71304,QueutreMcRib(He/Him) pls rt Pinned📌,Bisexual,"was @DBR7134 ‘s BackupAccount 🌹🌹🌹✝️🏳️‍🌈🇲🇽.💙Mexican-American/Chicano. Black, Brown,Indigenous & Queer Lives Matter.","RT @222xen: tw//transphobia and abuse

this has been dead pls revive this back again im an asian transwoman living in a severely transphobi…",no,no,no,no,no,no
Polaroid_Memoir,🍮 pudding 🍮,Detroit; 2038 🍗 ✨,"pudding~31~She/They/He~ D:BH!
🔞NSFW🔞
banner: @Everybery_photo pfp: @PhyroNite
#RugbyLadGav 🏉
Other Fandoms Side: @extra_serving",RT @Blakkdiamond6: Hey twitter pls I'm begging any little donation so I can eat would be https://t.co/lfm59EHtta ready to give up on life a…,yes,yes,yes,no,no,no
news18dotcom,News18.com,India,"More than just news, analysis & opinion. The digital platform of @CNNnews18

We're now on Telegram: https://t.co/4JMWUefhbD","The ad concludes with the transwoman all decked up as a bride in a traditional Indian outfit and gold jewelry.

https://t.co/ESSvslR6j5",no,no,no,no,no,no
MariDonoian,Mari Donoian,"Milwaukee, Wi","MA Economics,  transgender, dealing w/ Crohns disease","finally got out of house to visit a dear friend..after 2 years of health issues, getting better and get my 2nd Wed… https://t.co/fLhLchh604",no,no,no,no,no,no
_damchA,vaccSUCKnated,They/Them,Let me be your angel fire,"RT @222xen: tw//transphobia and abuse

this has been dead pls revive this back again im an asian transwoman living in a severely transphobi…",no,no,yes,no,no,no
rawtomatoeater,sara,,new new,"RT @222xen: tw//transphobia and abuse

this has been dead pls revive this back again im an asian transwoman living in a severely transphobi…",no,no,no,no,no,no
elleebellwooloo,Ellington Wooloo,,"poet, pansexual trans woman, into cuddling, kickboxing, 🥊🥊birds, books and photography 🏳️‍⚧️🏳️‍🌈🖤","So wasn't much to do at work today, but I wanted to work at least 4 hours, so the last half hour I sort of took my… https://t.co/A3jQW7XMNA",no,no,no,no,no,no
foomaloh,mario,"San Francisco, CA",sc: zetroc18 he/him #BLACKLIVESMATTER #ACAB,"RT @222xen: tw//transphobia and abuse

this has been dead pls revive this back again im an asian transwoman living in a severely transphobi…",yes,no,no,no,no,no
Ish18_0,Ish the Artist,Mind your business xD,"Super low level artist, trying to improve, loves mha and Sonic, plays smash, I'm a 18 year old boy and other stuff I'm too lazy to add. :3",Help a transwoman move out of her abusive home https://t.co/QXaTxcOP7f,no,no,no,no,no,no
TimTimClub,Arriba McEntire,,vass • they/them • https://t.co/tTDRHyhsCd,"RT @222xen: tw//transphobia and abuse

this has been dead pls revive this back again im an asian transwoman living in a severely transphobi…",no,no,yes,no,no,no
SweetheartMiki,Miki 🏩,"New York, NY",• Hi! 😙 i’m Miki! I’m a Gemini rising and very emotional. I’m a writer who loves poetry and short stories 🤍 I also love gaming! 🌟 he/him 💛,"RT @222xen: tw//transphobia and abuse

this has been dead pls revive this back again im an asian transwoman living in a severely transphobi…",yes,no,no,no,no,no
gappyepic,gappy,gamer world,"read my carrd i beg of you 😎 | gappy 😎 | he/she/they 😎 | nblm 😎 | not in any particular twt 😎 

https://t.co/nilyHs7dqD","RT @222xen: tw//transphobia and abuse

this has been dead pls revive this back again im an asian transwoman living in a severely transphobi…",yes,yes,yes,no,no,no
seokonic,.,,she/her,"RT @222xen: tw//transphobia and abuse

this has been dead pls revive this back again im an asian transwoman living in a severely transphobi…",no,yes,no,no,no,no
cevanswhores,.,homophobic,parody,"RT @222xen: tw//transphobia and abuse

this has been dead pls revive this back again im an asian transwoman living in a severely transphobi…",no,no,no,no,no,no
sunal0426,sunal 🕺🏽✨,"London, England",he/him - eurovision is the reason I shall fail life.,"RT @222xen: tw//transphobia and abuse

this has been dead pls revive this back again im an asian transwoman living in a severely transphobi…",yes,no,no,no,no,no
FNAFmitski,shäne gilly,,^-^,"RT @222xen: tw//transphobia and abuse

this has been dead pls revive this back again im an asian transwoman living in a severely transphobi…",no,no,no,no,no,no
deaddilf69,deaddilf 🌡,,"Twist your head around, it’s all around you.","RT @222xen: tw//transphobia and abuse

this has been dead pls revive this back again im an asian transwoman living in a severely transphobi…",no,no,no,yes,no,no
yerinnieprint,J,he/him. bi.,,"RT @222xen: tw//transphobia and abuse

this has been dead pls revive this back again im an asian transwoman living in a severely transphobi…",yes,no,no,no,no,no
