screen_name,name,location,bio,tweet,he/him,she/her,they/them,it/its,xe/xem,ze/zir
skvaader_,"Gull @ ""Hey, Jean. Jean Valjean. Hey. Hey. Hello.""",,"Gull || 25 || they/them || Let me live || Jean Moreau simp
🔞 not too much nsfw but still
Banner by @ziegenkind094 💕",RT @EarlCrayTea: IDEAL BIMBO HIMBO RELATIONSHIP https://t.co/4JNs49hPr9,no,no,yes,no,no,no
Lockark,🖤♦️𝓛𝓸𝓬𝓴𝓪𝓻𝓴♦️🖤,My owner's bedroom,"|Moira, Lockark, 0091| Easily flustered | It/Its or she/her | 🔞 | Ask for its Discord | Poly | Professional Gremlin | Hobby Artiest

💜Found💜family💜",RT @graha_tinya: himbo hooters now provides helicopter transportation service https://t.co/CSYEXKIeBL,no,yes,no,yes,no,no
hungkooks,🦠,23 • she/her • tkdt ♡,#정국: I want v hyung • slight nsfw,RT @cafekv: himbo jock jk being hopelessly gone for his soft pastel bf to the point where tae only has to flash a 🥺 face at him and he imme…,no,yes,no,no,no,no
colinfarrall,bauti,he/him,go girl give us nothing!!!!,@neiljoshten matthias bc he’s hot and kind of a himbo sorry,yes,no,no,no,no,no
AngelaR92900259,Angela Roberts,Los Angeles CA,"For to be free is not merely to cast off one's chains, but to live in a way that respects and enhances the freedom of others.",RT @rivphoenx: the way keanu radiated massive himbo energy in this video https://t.co/0UHWTLRqkv,no,no,no,no,no,no
YE0MOON,maki,📁 sHh ! tamaki is eating ~ ☆,a/ela/-a – they say u attract what u fear 😨 ahh jeong jaehyun i'm so scared 😵,a true himbo,no,no,yes,no,no,no
richprisonaunt,"Beka, Leader of the Homosexual Agenda","Corpus Christi, TX",BLM. ACAB. 18+. she/ her. I do be saying things. “the cool kinda white”. Common Law Married to @itachivevo Backup: @poorprisonaunt,@Only_Cams_ That’s just not fair to the other companies. They sent in the big guns (a himbo),no,yes,no,no,no,no
GuiltyCosplay,Guilty ✨,"Phoenix, AZ","Cosplayer, roleplayer, mistake embracer | she/her 🏳️‍🌈 | 🦇 Strahd 👩‍🎨 Dorian 👊 Isabel on @TtlPrtyChll 🍄 Auri on @_Queuetimes | 📧 guiltycosplay@gmail","HIMBO BIRTHDAY STREAM!!! 
What class should I be? I'm kinda thinking Pally https://t.co/SXMgsvMyNN",no,yes,no,no,no,no
MNdriftless,Driftless Thinking,"Elba, Minnesota","Nerd by birth, HHS policy wonk by trade, high church Baptist by confession, beloved sinner by God’s grace. ↙️↙️↙️ 🏳️‍🌈 He/his/him",@memilies The pure hearted and chaotic himbo energy he has in High Fidelity is the perfect palate cleanser to get t… https://t.co/ltMfsSXVVQ,yes,no,no,no,no,no
FindomAriaaa,𝘊𝘦𝘳𝘵𝘪𝘧𝘪𝘦𝘥 𝘛𝘩𝘰𝘵,🇨🇦 | $30 Tribute ,💥 She/They • 𝙰𝚃𝙼’𝚜 𝙾𝚗𝚕𝚢 • Cyber-Bully • 𝔻𝕠𝕞𝕞𝕖 𝕎𝕣𝕖𝕔𝕜𝕖𝕣 💥,RT @FindomAriaaa: I want to collect all the Himbo’s &amp; Bimbo’s of the world.,no,yes,yes,no,no,no
inna_belozerova,Inna,mother russia,tragically funny and good-looking,"RT @thearcanagame: There can only be one himbo...

#TheArcanaGame @FictifGames https://t.co/rA9kv7jUJX",no,no,no,no,no,no
alexcollinsiii,Just a decent queer they/them here,"Texas, USA",Alex. they/them #SigEp #SAPro. Midwestern Nerd in TX. NKU ‘12 & FHSU ‘18. Laeti vescimur nos subacturis! ☀️ ♋️ 🌙 ♏️ ⬆️ ♓️ partnered & non-monogamous.,"RT @DannyPlaysGamez: CW: flashing lights

🕺 sometimes your emotional support himbo just pops up on your Twitter feed dancing to make sure y…",no,no,yes,no,no,no
topazaggron,Bat Bitch Simp,,NB. 26. Possibly a reptile,RT @graha_tinya: himbo hooters now provides helicopter transportation service https://t.co/CSYEXKIeBL,no,no,no,no,no,no
KojisSteakHouse,"Koji, the Humanoid Typhoon",,S P E C T A C U L A R V E R N A C U L A R | 🇵🇷 | he/him | BLM | LGBTQIA+ Rights,RT @EarlCrayTea: IDEAL BIMBO HIMBO RELATIONSHIP https://t.co/4JNs49hPr9,yes,no,no,no,no,no
ReallyXavv,Asian John Oliver,,"Young enough to get all pissed off but old enough to be jaded.

Politically Independent, Asian and Catholic Marylander

He/They

🦀🌎🇵🇭",I'm so proud of the himbo from Kim's Convenience,yes,no,yes,no,no,no
cafekv,🍧(uni),she/her 20,writer (???),himbo jock jk being hopelessly gone for his soft pastel bf to the point where tae only has to flash a 🥺 face at him… https://t.co/AOEncO96Dw,no,yes,no,no,no,no
himbo_anonymous,Himberly Anonymous,My Mind,| He/Him | 24 | Pisces | Here to ask questions nobody asked for |,"@shawtyastrology Jupiter 1H in Aquarius, giving luck in self advancement ?",yes,no,no,no,no,no
fatcr0wsnest,fatcrow,"Houston, TX","too many opinions
~ ||
♠️ace in love with SPACE♠️ || 

find my art @fatcr0w || 30","Dorian/resrach/orion: beefcake
Aero: jock
Res'lan: zaddy
PHR33K: true himbo 800%",no,no,no,no,no,no
mikhaczv,Mikha Chan,,life's a breeze when you don't aim to please.,"RT @MelonaDraws: Hawke is a liitttlleee bit drunk and has some suggestions.

Alt title: Mel draws Himbo!Hawke pt 4 and wonders if they ruin…",no,no,no,no,no,no
caprimoment,Capri | Caprijima Arc,“joslyn” - joslyn | minor,professional daigo dojima lover | she/they,@DumbusFive goth himbo https://t.co/H1XURBbMjr,no,yes,yes,no,no,no
BritishlyDelish,🌈🌈BritishlyDelicious🌈🌈,London,"Vegan Cheese Sorceress, Recently Hatched, Street Food Addict. Dani (she / her). https://t.co/GkAXoJjPF5","RT @breadwitchery: i literally couldn't put himbo in my going live notification bc twitch censors it... anyway, we're continuing my disco e…",no,yes,no,no,no,no
DreamyHentai,☁️DreamyHentai☁️,,16 | 18+ dni | Deranged stalker confronts crush and fucks them senseless (4kHD),"@rem_the_himbo if u do, invite me uwu",no,no,no,no,no,no
jasehmmi,jash,18 ,"she/her, i need to get a tattoo","RT @nickerynich: changed my mind, i'm a himbo again.",no,yes,no,no,no,no
DreamyHentai,☁️DreamyHentai☁️,,16 | 18+ dni | Deranged stalker confronts crush and fucks them senseless (4kHD),@rem_the_himbo oh no :(,no,no,no,no,no,no
EdyNosei,E D Y estudando📚 | olha o fixado📌,ele/dele + ela/dela | ハート💕ˎˊ˗,"⌲色の恋人🌈‧₊˚│desenho e escrevo؁🖋 | pensando em começar futuras AU's: KiriDeku, KiriMina, ShigaZawaˎˊ˗ quem fez o icon:: @Pan_tatas",RT @SybLaTortue: 💪 Himbo Fitspiration postcard I did for @BNHAcalendar https://t.co/FXBiy869ak,no,no,no,no,no,no
8lizardsinacoat,👑Rat King,"South Carolina, USA",★彡You Can Smile Again彡★ ● Caden ● They/Them ● Artist and Nerd,RT @EarlCrayTea: IDEAL BIMBO HIMBO RELATIONSHIP https://t.co/4JNs49hPr9,no,no,yes,no,no,no
deathisabishi,DeathIsABishi,"North Carolina, USA",I occasionally pester people...,RT @EarlCrayTea: IDEAL BIMBO HIMBO RELATIONSHIP https://t.co/4JNs49hPr9,no,no,no,no,no,no
UrAvrgTeo,Tsundere,"Illinois, USA",I was told that I shouldn't say every thought that comes into my head and that's why I made a Twitter this has been my TED Talk,RT @EarlCrayTea: IDEAL BIMBO HIMBO RELATIONSHIP https://t.co/4JNs49hPr9,no,no,no,no,no,no
ovidsdick,Stella ✨ 1019 🌼☀️,,"Estela · 25↑ · EN/ES/JP · HQ!! · Macross · Hinata Shouyou Cultist · Ranka Lee Fanatic · I waste my time with 2dboys
ao3 Cloris",RT @EarlCrayTea: IDEAL BIMBO HIMBO RELATIONSHIP https://t.co/4JNs49hPr9,no,no,no,no,no,no
FiercelyNormal,👽,Denial,Nap enthusiast,@PlasticineStar 🔥🔥🔥 I will say I’m enjoying Himbo’s evolution from baby bad to evil bad with his brother 😌,no,no,no,no,no,no
ALittIePistol,𝑨𝑵𝑻𝑰-𝑨𝑴𝑬𝑹𝑰𝑪𝑨𝑵 𝑫𝑹𝑬𝑨𝑴.,filter by sladestrokes! ,"𝑰’𝒍𝒍 𝒃𝒆 𝒏𝒐 𝒅𝒊𝒇𝒇𝒆𝒓𝒆𝒏𝒕, 𝒋𝒖𝒔𝒕 𝒂 𝒍𝒊𝒕𝒕𝒍𝒆 𝒍𝒆𝒔𝒔 𝒊𝒏𝒕𝒆𝒓𝒆𝒔𝒕𝒆𝒅 𝒊𝒏 𝒂𝒍𝒍 𝒕𝒉𝒂𝒕 𝒏𝒆𝒘 𝒘𝒐𝒓𝒍𝒅 𝒔𝒉𝒊𝒕.",//LISTEN ITS PART OF BEING HIMBO https://t.co/63ji9X7nEV,no,no,no,no,no,no
ZirisiN,Gracie,The Circus,Clown shit,RT @EarlCrayTea: IDEAL BIMBO HIMBO RELATIONSHIP https://t.co/4JNs49hPr9,no,no,no,no,no,no
nasari_raimu,— ♡♡♡,"Minnesota, USA","『27 • ᴍʏ Qᴜᴇᴇɴ @CUPIDSCOVENANT 10/10/19 ♡ • the squad w/ @tamnix_x , @DamagexCTRL , & @pkloved • Anya Volkov @ Faerie & Ayne Arai @ Balmung (FFXIV) • 1 @ isola』",RT @graha_tinya: himbo hooters now provides helicopter transportation service https://t.co/CSYEXKIeBL,no,no,no,no,no,no
