screen_name,name,location,bio,tweet,he/him,she/her,they/them,it/its,xe/xem,ze/zir
jeremystokes1,J,Hilton,,@NomadsOnWheels2 @hurrricanejoel @melias819 @bimbo_chopeski @ProfessorCrunk @BreeNewsome @JoyAnnReid Facts are not racist,no,no,no,no,no,no
LisaMcRad,Lisa Mc.Rad,"South Carolina, USA","Pwease play CrossCode.

20, SCAD game dev student (Lisa/Zoe Madeline Carol. She/her) *lord farqaud voice* ""WHITE""

icon by @clairestelleart",RT @dril: beware of my friend metal gear eric he is a scammer and a bimbo,no,yes,no,no,no,no
shana19384,Shana,,"Anime. Memes. 18+. Kawoshin, Victuuri, HuaLian, KyoSaya, Hannigram, RichHen, Full Score Trio (NER/REN). I’m 20 (20歳) 🤗 Don’t post much, but love to retweet 💕",RT @EarlCrayTea: IDEAL BIMBO HIMBO RELATIONSHIP https://t.co/4JNs49hPr9,no,no,no,no,no,no
lorabells3,OUR VP IS A CHICK!,"Portland, OR","Proud problem Suburban Woman Voter * RESISTER *Raider Nation! * BA Ed * BA ID (Interdisciplinary Studies) *AAS  *Chingona,but never a pendeja 

Yes, I'm real!",@DemForLifePA @Lucyloius @kirstiealley Seriously? I got suspended for using the word Bimbo. And she doesn't for cunt? WTF Twitter?,no,no,no,no,no,no
bimbo_cxx,Ashley ☭ (bimbo coder girl),dont say big words to me,"she/her 🏳️‍⚧️ 26 pan les 🟣 c++, rust, politics, gaming, personal 🟣 very anti fascist 🟣 be nice pls!! 🟣 DNI: capitalists and ppl that like linkdin 🟣 18+ 🔞",RT @ash2x3: this error message is UNREAL https://t.co/nMcnNdYL9T,no,yes,no,no,no,no
Chloeslaughters,Chlo 🌙,"Portland, OR","hi bich

they/them 🔪",trying to stop running to my societal comfort zone of looking like a bimbo bc transphobia + patriarchal standards m… https://t.co/2GuBGoI1LK,no,no,yes,no,no,no
RadioWHATTwit,Radio WHAT,,Tell your story on my #Podcast. #WhatMakesYouFamous call 501.470.6386 and leave a message @KeysDAN @WhatMakesYoufamous https://t.co/tcYDMRTpvo,#NowPlaying Jesse McCartney - Leavin' (The Bimbo Jones Radio Edit) https://t.co/oBBaLwbvsM #ListenLive,no,no,no,no,no,no
adeptibeasts,i cast transgener,they/sie/chao (she=oomfs only),the gaslight gatekeep girlboss to @fruitartagIia’s manipulate mansplain malewife 💕 INTJ 8w9 ✨ gay aroace nonbinary trans man (∴✪౪⊗∴),@sabbathmxrriage HES SO PRETTYYYYYYYYY HES NOT LIKE WHORE BIMBO SLUT PRETTY LIKE FELIX HES JUST BEAUTIFUL,no,yes,yes,no,no,no
rawgoatkino,ًnat,♂ / 22,chaotic stupid | ic: @oatmealOOO,@_BlMBO @SentaiWRLD @CynthiaNarukami you are literally a bimbo...,no,no,no,no,no,no
aeonfxxx,Æon Fucks,,"🏴🔞☣️

trans feminine dipshit / 27 / l👀k but don't touch

alt nsfw acct for @aeonfx","I'm too much of a bimbo to know how to take good pictures of myself, you get what you get 💁‍♀️ https://t.co/vEDZIxFYsk",no,no,no,no,no,no
bunnie_bimbo,Tyshā,They/he,Afro Indigenous,Yeah y’all can keep Jackie off my fyp after the colorist shit and the RLM stuff war criminal can gooo,yes,no,yes,no,no,no
FullHouseBot,Full House Quotes,Everywhere you look!,Tweeting quotes from Full House.,"D.J.: Cathy Santoni is a complete bimbo. She
signed up for Shop Class cause she thought it
was taught at the mall.",no,no,no,no,no,no
Bluecey_bimbo,Bluecey,,"Shitpost account 🌙
Mostly Switch captures.
------
Art acc: @lucielle_blue
FFXIV acc: @Enhanced_Mug","I'd like to introduce you all to Gabby, a **REALLY** old character that I revived and redesigned cause I felt like… https://t.co/sEgIozXI0U",no,no,no,no,no,no
cherryt_syrup,🍒boi,Meat Packing District,Tae||25||he/him||NSFW||🔞i will block without warning so be 18+🔞||𝓢𝓞𝓞𝓝: lewds&other nsfw things in cosplay||SFW account is @/t_syrup,RT @jwuici: YO CHECK OUT THE KNOCKERS ON THIS BIMBO WHAT A WHORE https://t.co/CGqMESuSnM,yes,no,no,no,no,no
nickleke,Wry,just after Venus,You actually read this stuff?,"Go watch "" The breaded life"". 
Fair script, more impressive casting. Bimbo Ademoye as an ""Egun"" bread seller will h… https://t.co/MxtzilQfXU",no,no,no,no,no,no
goddexsam,𝕯𝖆𝖉𝖉𝖞,,🔪 Professional Brat / Eurasian Dream 🔪 https://t.co/dVA34AbT81,"RT @goddexsam: I want to tell a republican man he’s ugly and stupid today while he sends me thousands of dollars 🇺🇸 

findom | asianfindom…",no,no,no,no,no,no
Horseona,Horseona: Real Battle On Film ✊🏾🐴🌹,Horseona #6804 On Discord,"Hi! I'm Jupiter, a 26 year old Black, Trans and Queer horse friend! I'm shy and try to make art and jokes sometimes. |She/They pronouns, please|",RT @PastellBits: its bimbo viera hours💞 https://t.co/DxIhd3HA6o,no,yes,yes,no,no,no
emperorknowbest,Emperor,,I want everybody to join the dark side.,"@jschlagel31 @bimbo_chopeski @DKThomp @TedMillerRK The answer is clear, when you get your vaccine, you’re entered i… https://t.co/dHbUMdXfjz",no,no,no,no,no,no
bimbo_marxist,Zoe 🧚🏻‍♀️. Bimbo ☭,"Boston, MA",Writer on colonized Massachusett land | She/they/fae | Lesbian | 21 | Marxism-Lesbianism | Self-id bimbo 🔞,RT @Mechazawa: how did i mess this joke up so fucking badly,no,yes,yes,no,no,no
Skykinkslut,Sky,,RP ACCOUNT Art is not mine Very kinky Love tattoos and piercings  if it matters trans girl writer,"@granger_slut @allinontheslots “Well okay thanks for the advice! I’d love to be a bimbo with you sometime, you Sean super fun to be around”",no,no,no,yes,no,no
l4wrennce,lawrence,heartshapedbox,,i would pee on a blonde bimbo,no,no,no,no,no,no
Kehinde_Shey,Kehinde Oluwaseyi,"Lagos, Nigeria",I'm super cool,@RichyBukana_ @PabloHoggs @bimbo_cash @Shegun_EJ Live long boss🙌🥂,no,no,no,no,no,no
InSpiteOfTrump,Joe and Kamala's Here 🌊,United States,"Space Force Commander since 2018
#TheResistance since 2016

 
 













 
 













Former Attorney General I guess?",RT @JoyAnnReid: @TrecherousWendy @jeremystokes1 @hurrricanejoel @melias819 @bimbo_chopeski @ProfessorCrunk @BreeNewsome Yeah... well at lea…,no,no,no,no,no,no
EzeaguChukwu,Ezeagu Chukwunyere,"Onitsha, Nigeria","God loving, Husband, Father, Consultant, Image Consultant, Forex and Crypto currency Consultant, Farmer and Industrialist .","@bimbo_cash Thanks so much, hope he was advised not to give birth to another child/children.",no,no,no,no,no,no
kou1997323,コツウ,日本,,RT @ManaOmega: Retweet and follow and I’ll pick someone to get a free sequence commission #lewd #bimbofication #bimbo https://t.co/qjZgENND…,no,no,no,no,no,no
anasty_bimbo,Nasty Bimbo,Wonderland of lust,"💖 Im a sub camwhore into bimbofication and BDSM, modifying my look to be a real life bimbo fuck doll! 🎀 Onlyfans nasty_bimbo 🎀 Chtb nasty_bimbo 🎀",@asphyxiateval my mom asks me everytime we met about lip filler even when i really didn’t injected it for a half of the year)),no,no,no,no,no,no
dumpsterthey,libra (math era),they/them,unt 24 | i just post pics of myself and be anxious | non-binary :3,@Darrensbackup_ i’ll go back to being a bimbo i sorry https://t.co/1WI23iwRtv,no,no,yes,no,no,no
dynamighttiddy,rachel 🌸✨💕,kacchan’s ample bosom,24 | she/they | bi | white | 🔞 | MINOR / NO AGE IN BIO = BLOCK! | mostly bkdk/dkbk | not spoiler free | commissions are OPEN!,RT @jwuici: YO CHECK OUT THE KNOCKERS ON THIS BIMBO WHAT A WHORE https://t.co/CGqMESuSnM,no,yes,yes,no,no,no
bimbo_cxx,Ashley ☭ (bimbo coder girl),dont say big words to me,"she/her 🏳️‍⚧️ 26 pan les 🟣 c++, rust, politics, gaming, personal 🟣 very anti fascist 🟣 be nice pls!! 🟣 DNI: capitalists and ppl that like linkdin 🟣 18+ 🔞","RT @radiantbutch: open this thread if you’re a victim of abuse ❤️ everyone else, please RT to help people find this.

p.s. there are TONS o…",no,yes,no,no,no,no
adeptibeasts,i cast transgener,they/sie/chao (she=oomfs only),the gaslight gatekeep girlboss to @fruitartagIia’s manipulate mansplain malewife 💕 INTJ 8w9 ✨ gay aroace nonbinary trans man (∴✪౪⊗∴),@sabbathmxrriage Sorry for calling felix a “blondie bimbo” I had a moment of insanity,no,yes,yes,no,no,no
sarahlicity,sarah,"Leeds, England",Non-binary dyke (they/she). Mxtress of Mathematics. Train nerd. Incorrigible shitposter. European 🇪🇺. #YNWA. Personal account; activism also at @SarahNobleLD,"RT @CateSpice: Trans Woman: ""Teehee I'm such a bimbo, I'm so dumb, idk anything"" *twirls finger around hair*

Same Trans Woman: *Has like 3…",no,yes,yes,no,no,no
Skykinkslut,Sky,,RP ACCOUNT Art is not mine Very kinky Love tattoos and piercings  if it matters trans girl writer,@granger_slut @allinontheslots “Sounds like I could learn a lot from you! I’d love to be a bimbo like you”,no,no,no,yes,no,no
angelicc_angel,angel ♡,she/her btw,🏳️‍⚧️ | priv: @brigittesgf | pfp: @ashIyne,@jolyneFPS @RGNMochi you absolute bimbo dont eat the wedding ring,no,yes,no,no,no,no
GR8BOMBKILLER,claude von shithead,"22. n.b, he/they. BLM!ACAB",#BYLETH: here is something to believe in! || ic: @KuridelBlack,"golden deer roster:

-the gaslight (hilda)
-the gatekeep (leonie)
-the girlboss (lysithea)
-the manipulative (claud… https://t.co/6YPRymv0Jj",yes,no,yes,no,no,no
anasty_bimbo,Nasty Bimbo,Wonderland of lust,"💖 Im a sub camwhore into bimbofication and BDSM, modifying my look to be a real life bimbo fuck doll! 🎀 Onlyfans nasty_bimbo 🎀 Chtb nasty_bimbo 🎀",@yugih0e they are stupid,no,no,no,no,no,no
grimlockfly,Grimlock the Loose Cannon Mayor,"Tempe, AZ","he/him , except when I’m not. Draw everything as girl. dum streamer. art: https://t.co/dKQKQBO7Jo Tips: https://t.co/qw9bpEBOpG","RT @grimlockfly: I'mma art and such, stop on by!

https://t.co/BDqU1R1RhH

#twitch #TwitchStreamers #bimbo #genderfluid #werewoman #TwitchA…",yes,no,no,no,no,no
LittlePastelia,🐰Bunny girl🐰,,19|artist,RT @PastellBits: its bimbo viera hours💞 https://t.co/DxIhd3HA6o,no,no,no,no,no,no
TeganTate,Tegan Tate,Your jizz splattered monitor,"*She/her*Kinky*Queer* Worshipper of chaos*
Human cinnamon roll","Person I am talking to : yikes I am sorry I left that typo up so long

Me:I am a bimbo so I didn't catch it/ care b… https://t.co/NrjcOqmnhw",no,yes,no,no,no,no
adeptibeasts,i cast transgener,they/sie/chao (she=oomfs only),the gaslight gatekeep girlboss to @fruitartagIia’s manipulate mansplain malewife 💕 INTJ 8w9 ✨ gay aroace nonbinary trans man (∴✪౪⊗∴),@sabbathmxrriage YEAH I REMEMBERED THE BLONDIE BIMBO WAS THE VOCALIST I JUSTDIDNT REMEMBER HIS NAME BC I WENT ON TH… https://t.co/QZMBv03ppE,no,yes,yes,no,no,no
PastellBits,💫♡° 𝔪𝔦𝔪𝔦 °♡🐇,,• • • 💗❣️NSFW/Bunny Girls❣️ 💗• • • 🌷Mimi/26/🍓 • • • 🌱 She/Her🌱• • Commissions : closed and updating! • • •,its bimbo viera hours💞 https://t.co/DxIhd3HA6o,no,yes,no,no,no,no
