screen_name,name,location,bio,tweet,he/him,she/her,they/them,it/its,xe/xem,ze/zir
ImogenPeahen,Imogen ✨🦚✨,North Carolina,"She/Her/They/Them 🖤🔞 BIPOC Lives Matter. Trans Lives Matter. S*x work is work. Cosplay, horror movies, AEW, and more. The Drive-In will never die.",Get you a theybie/gentlethem who can do both. https://t.co/ZGrgcW4E6N,no,yes,yes,no,no,no
IainStreams,IainScreams👻(He/They),Scotland,"Mid-thirties LGBTQIA+ Scottish gaymer into a variety but a soft spot for choice based story games. If you like poor skills, getting lost...

Art by @geoffz1lla",@General_Fondue @gabeolivero @elgato @jyggly @c3nric @kat_darko @ErinusTV UwU and this theybie above...,no,no,no,no,no,no
HunterB_Art,Hunter Biden Art Collector,"Hell, MI",Avid collector of Hunter Biden’s masterful art work.,@patriottakes How do you know this child is a she and not a theybie? This post is offensive.,no,no,no,no,no,no
FreidaCommit,Freida Commitment,"Melbourne, Victoria","Melbourne's resident quirky derpy Queen of Nerds!

https://t.co/1BFxIbHLn1",@Maxthedragqueen Oh not that sis. U is a valid theybie sending love ❤,no,no,no,no,no,no
nathanangelis,Nathan,sydney,👼🏼 insta: nathanangelis,I say that’s my theybie and I’m proud https://t.co/mLD12SdXIs,no,no,no,no,no,no
fifiknifefight,the tom brady of acting,she/they,sophia • 23 • legally prohibited from purchasing/owning a gun • I’LL go to rehab when YOU ALL stop drinking and smoking weed!!!,if i ever hear you call me a “theybie” i will go through the whole court appeals process to reinstate my right to p… https://t.co/yBAHjpMQbp,no,yes,yes,no,no,no
valkyrie_kisss,Valkyrie,Toronto ON,"Chubby Canadian Disney Princess, feminist, leftist. CSA, and DV survivor, exvangelical.  She/her #MMIW #WeWereChildren",@angel_0f_deathx Disrespect me theybie 🤤🤤,no,yes,no,no,no,no
Alpal_ultimate,Self proclaimed 'Bard Guy',"pronouns? no, connouns ((any))","RT HEAVY || art acc @AlpalArts || Ananas Peloquin on Ultros and Faerie/Wind-up Emmanellain on Balmung || proship dni ||
PFP BY MY BELOVED GRANJJERO ON INSTA","@Rakishthief i apologize for what I'm about to say

omg ur my little he/theybie 🥺🥺🥺 my widdle neurodivergent soft boii x3",no,no,no,no,no,no
xoSashaDarling,Sasha Darling PhD,"Chicago, IL",Hot-passing existentialist bimbo ✨ 18+ only ✨ @SWOPChicago ✨ Check out my links ✨💕✨ lewd: @xsashadarlingx,"RT @fearless_queer: favorite theybie ✔️
roomie ✔️
smoking buddy✔️
client✔️
fashion consultant ✔️
shoutout to my ride-or-die @xoSashaDarling…",no,no,no,no,no,no
fearless_queer,thefearlessqueer 🐾 she/they,"Chicago, IL",nonbinary transfemme ⚧ making the internet horny for trans ppl 🛸,"favorite theybie ✔️
roomie ✔️
smoking buddy✔️
client✔️
fashion consultant ✔️
shoutout to my ride-or-die… https://t.co/qM3cUWW6mN",no,no,no,no,no,no
washedbytherain,resident kaedii oshi // #freepalestine,"St Paul, MN","eli/west | 24 | scorpio | they/them | i oshi cool girls | H!P KMYD OneByOne Lila Gray | i tweet about idols, art, social justice, etc | art acct @raiinsoaked |",@bigsadham the next person to call me theybie is getting their cock cut off,no,no,yes,no,no,no
DiavolaDog,🍕Diavola 🍕~ 7 Day's till B'day :3,"Florence, AL","🍕29 - Nonbinary - He / They 🏳️‍⚧️ ---
1st T shot:  🏳️‍⚧️ 💉 - 9/11/21 // 
Has Obsession of Markiplier & Tom Hiddleston
Anti Zoo.",#1. Current Irl Nick name: Theybie,yes,no,yes,no,no,no
madelinepetes,maddy peterson,"Washington, DC","wherever i went, there i was // chi ➳ atx ➳ dc // digital director @fp1strategies & @plus_comms // views are mine, get your own","@_21Average_ I can’t help that you don’t care about the best boy, girl or theybie 🐶",no,no,no,no,no,no
rachelandco,THEY/THEM: diana flo$$ 🦀,somewhere,your fave theybie thot. THEY/them/their$,THEYBIE THOT 1000 💜🖤🤍💛 https://t.co/i6allU7yjT,no,no,yes,no,no,no
rachelandco,THEY/THEM: diana flo$$ 🦀,somewhere,your fave theybie thot. THEY/them/their$,THEYBIE THOT 100 https://t.co/vLYSoPN8as,no,no,yes,no,no,no
buttz__,Malice,haha,i’m malice. acab. magick is cool. she/her ☭,Online dating sucks because I’m matched with an armature wrestler named “the whip” but they’re in a relationship an… https://t.co/X7bE3ID8Sx,no,yes,no,no,no,no
fistfaineant5,King (they/them),Vacationing in Frank's Ocean,📍BX. VRY BLK. v unapologetic. v queer. free all my niggas. get 12 tf outta here.,"see also, trynna be a they’s theybie",no,no,no,no,no,no
fistfaineant5,King (they/them),Vacationing in Frank's Ocean,📍BX. VRY BLK. v unapologetic. v queer. free all my niggas. get 12 tf outta here.,gimme a theybie NOW.,no,no,no,no,no,no
loulagoode,Louis,He/They🏳️‍⚧️,hey divas 😈,literally I saw someone call gigi a “theybie” today 🧍‍♀️ https://t.co/q4Wq1Yzgsd,yes,no,yes,no,no,no
Finnicks_Sugar,☆Just Bran☆,Brisbane/Meanjin,🇦🇺🇩🇪🇪🇦 Medical Researcher🔬Gamer 🎮 he/they (Views posted on Twitter are mine alone),"@CellBioJosh This is big @cryingirukandji vibes

I would trade with y’all. I wanna be a tall muscly theybie!! Short… https://t.co/JuvVWd4kNM",yes,no,yes,no,no,no
