screen_name,name,location,bio,tweet,he/him,she/her,they/them,it/its,xe/xem,ze/zir
Pulpy_Milk,lilacat,Voldemort's Left Nipple,"https://t.co/NlqB36Rl7F ~ https://t.co/wodXQBU8QW ~ https://t.co/ZuQQ0HJDqu ~ https://t.co/nGgHVyGhI0
Top 100% on Onlygrans","@Woke_Misogyny Yikes... so bitter. Plus even if the transwoman looked like that, and the ""cis"" woman looked like th… https://t.co/7aG2vOZ2sK",no,no,no,no,no,no
dalowlander,Stan Kroenke Fan Account,,Super League Me!!,Raiders Tweet got all the D&amp;I massive mounting up who gonna make it to the coveted D&amp;I position first? will it be t… https://t.co/GAblE1hpEt,no,no,no,no,no,no
MelPlayz90,Melinda Campbell,"Glasgow, Scotland ","preop transwoman, gamer. 30, Scottish.
Catch Me on Twitch Monday-Friday - https://t.co/hWN3xzTRUE
Rank One Profile: https://t.co/yH5d1wJig6",@JolyonMaugham as a transwoman I will gladly go back in the closet if it shuts that group up. Let them do what they… https://t.co/B4SdjaJip0,no,no,no,no,no,no
pezdaking,♔ 𝐢𝐥𝐢𝐚-𝐯𝐚𝐥𝐞𝐧𝐭𝐢𝐧 ♔,he/they,flip phones will forever be cool,@Uncle_Nitti @LotusPrince @justbooket @iElijahManley You’re literally calling whomever she may be.. a man. Its comp… https://t.co/tBFx7SbDYf,yes,no,yes,no,no,no
AlanMur67591225,Alan Murray,,,RT @DisabledStuden: @mbmpolicy @ComeToGhana And the victim will be accused of a Hate Crime if she calls the transwoman rapist a man or refe…,no,no,no,no,no,no
calicomimii,pau⁷ #1 JAZ LOVER ?!,she/her,⠀ ⠀⠀D-2⠀—⠀track 3⠀:⠀go fuck yourself,"RT @ranakabocha: @szapoisxn GORILLA GLUE GIRL got help because of mistake, I need help to SURVIVE. I am trying to to reach my goal this mon…",no,yes,no,no,no,no
women_are_human,Women Are Human,Worldwide,Independent media • Source for the top stories in worldwide gender identity news,"RT @MFnP: @WackyPidgeon @smolgardenghost To be fair they’ve also come up with Schrodinger’s transwoman: 

constantly misgendered yet unreco…",no,no,no,no,no,no
xMichelleH2,x Michelle H,,"I'm a transwoman, twitch affiliate, game fanatic, n very interactive! I love ALL my community! I'm married to a beautiful woman! Much ❤ 4 her!",I AM NOW FINALLY A LEGAL FEMALE AS OF THE 15TH!!!! THE EXCITEMENT IS JUST UNREAL I CAN BARELY CONTAIN IT!!! I HAVE… https://t.co/4LSwjSupVO,no,no,no,no,no,no
thefitbraserker,brad®,"Arizona, USA","Vikings living in AZ
Ambassadorship
@madvikingbeardco: MVDEREK
https://t.co/GIKtDANgHE
Follow the old ways Hail the Allfather",RT @ValkyrieVal4: @OnIyFansNewbs @OnlyFansHero https://t.co/ffWu8TnSuP hopefully my link gets promoted unlike most of these groups where th…,no,no,no,no,no,no
MollyLinh,Molly Linh-Anh Thai,,"Love my Job in IT, Family, and Friends. Authentically me and proud 🏳️‍🌈 🏳️‍🌈.",@KristofferPhilp People like the post you are reacting to are sad. I am transwoman. I identify as a lesbian. Becaus… https://t.co/yy1nSxfm5n,no,no,no,yes,no,no
Vanessa48805161,Vanessa Maldonado,,,@kat_blaque They want to hold the privilege of having the meaning of words woman/men to refer to cis women/men and… https://t.co/6HBLuszRD4,no,no,no,no,no,no
fractal_grid,fractal_grid,,no.on ¿(.961)_-_13_41_(1067)_25_27_-_(106.)? YES,"The best thing I ever saw on Tinder was a transwoman with a ""The South Will Rise Again"" flag and ""420 friendly"" in their bio",no,no,no,no,no,no
ValkyrieVal4,Valkyrie (Val),,"23 Transwoman 
https://t.co/RGTVNbSwF4
nsfw seller
cheap prices 
I take cashapp or Amazon gift cards
or PayPal or Cashapp",@OnIyFansNewbs @OnlyFansHero https://t.co/ffWu8TnSuP hopefully my link gets promoted unlike most of these groups wh… https://t.co/cE2a1vNmHP,no,no,no,no,no,no
mikmural,Mik,"BLM, ACAB","✼ I'm Mik | she/they | 25 | touhou & ocs & others 🐶 I RT lots of cool art ••• eng/esp
- side for OC content: @dr0sera",RT @Aliciamiller191: I am a black transwoman on asylum raising urgent money for rent. I ran away from my country after being attacked and s…,no,yes,yes,no,no,no
Duncangjjs,Duncan 🇨🇦,,"He/Him. MemorialU Econ and Applied Math

https://t.co/qm6tK9873Z","@ALWETP @SKiemel89 Lmao ur position is literally ""transwoman should engage with a community that's harrassing her b… https://t.co/cBpPdiPwlQ",yes,no,no,no,no,no
