screen_name,name,location,bio,tweet,he/him,she/her,they/them,it/its,xe/xem,ze/zir
epicogaymer,Epic Gaymer,He/him ,This is a bruh moment,"@Aubri41056835 Ladies, gentlemen, and gentlethem",yes,no,no,no,no,no
RachelMFleming,M is for Rachel,Internet,"personal views on personal time using personal resources
always: beautiful trash
sometimes: open education stuff, library stuff
she/they/he","RT @libraryluna: ladies, gentlemen, and gentlethem, the Democrats",yes,yes,yes,no,no,no
libraryluna,your affiant,,"Credentialed bibliomancer. Tweeting about #librarylife, embroidery, tarot. Lots of dogs. An open book, but the language is runes.","ladies, gentlemen, and gentlethem, the Democrats",no,no,no,no,no,no
0mgheyrose,ethan 💎 #teamrosé,21 || they/he,#BROSÉ: “i know you’re a sucker for a scottish accent...”,“yes they/them go!” “m’theydy” “gentlethem” https://t.co/3POU7gGOL8,yes,no,yes,no,no,no
PeaNut_4short,PeaNut,"Los Angeles, CA",🇹🇹 I am the ENBY Weezy the OG TriniBadian 🇹🇹 • For inquiries email peanutmakesmusic@gmail.com •they/them •she/her,Me flying across the country for a date just because he’s that pretty and talented 😩 real gentlethem tyoe shit 😝,no,yes,yes,no,no,no
RapidRundowns,Rapid Rundowns,,,"RT @Cheetimus: Gentlethem... behold!

CLATTERBOX https://t.co/wunNH4Pb1C",no,no,no,no,no,no
castledrarry,AZZ!!,🇸🇬 | ly/era | 16,moon!sea!🐾! • apricot seeds & never-ending cycles,laughing about m’they / theydy and gentlethem on vc is self care,no,no,no,no,no,no
RedRangerChris,Red Ranger Chris,"Florida, USA","I love Power Rangers, Marvel, DC, and anything Pop Culture.","RT @Cheetimus: Gentlethem... behold!

CLATTERBOX https://t.co/wunNH4Pb1C",no,no,no,no,no,no
paddyurbeloved,👼🏽padfoot²⁰ | CRYE DAY,they/them/xe/ve * 16 🇲🇽 ,Dream's #2 fan '*-.•°♡°•.-*' gnf protector🤺,ranboo could call me theydy or gentlethem and I would not say a word,no,no,yes,no,yes,no
Springartist345,"reject humanity, become Lizard person 🦎","Sacramento, CA","I'm Logan 

Aspiring CG Animator
Don't make actual tweets that often. (this is a lie)
Transformers fan/collector

Worker of MalWart","RT @Cheetimus: Gentlethem... behold!

CLATTERBOX https://t.co/wunNH4Pb1C",no,no,no,no,no,no
SleebyBoyzInc,•Egg• Wilbur 4mil!!!!!!,her twitch chat,That one emby you hate. Professional Wilbur Soot stan. TiredTwt stay winning. banner by @soft_rumpus they/them,if anyone would ever call me like gentlethem or mthehdy I would rather them just hurl violent slurs at me. adding t… https://t.co/njxcPkXakt,no,no,yes,no,no,no
genoogigi,ʚgɞ,minor,"「any pronouns!」|| #blacklivesmatter ||Eng/Esp|| bloo, big naughty, and BewhY supremasist","some of you need to understand by saying “ go enby go” “go they/them go” “gentlethem” etc, makes non-binary people… https://t.co/zYS9rbJDVp",no,no,no,no,no,no
RobertMSawyer,Robert M Sawyer,Chicago,He / Him,RT @skatekott: ladies and gentlethem: HER https://t.co/kJ7WD5mjVV,yes,no,no,no,no,no
skatekott,meredith baked,,we don’t know anymore,ladies and gentlethem: HER https://t.co/kJ7WD5mjVV,no,no,no,no,no,no
pxregrine,Peregrine Lascelles,高地ドラヴァニア,"『冒険者』My name is Peregrine Lascelles, but call me Perry! Always willing to lend a hand, especially if you’re in need of some healing or some aerial support! 🤍","we’re making our way, theydies and gentlethem. 👌 #bluemage https://t.co/skZJBoxr6q",no,no,no,no,no,no
UnknownNeo,Neo Unknown,The Internet.,"What do I tweet? Replies, retweets, & live tweets for TV & Internet stuff. Filters work so find them. I RT almost always for people on the TL & then they RT it.","RT @Cheetimus: Gentlethem... behold!

CLATTERBOX https://t.co/wunNH4Pb1C",no,no,yes,yes,no,no
Cheetimus,Rob Shively,"Sac Town, California","Former toy customizer current picture taker and giant nerding nerd. If I owe you a commission email at Cheetimus@cheetimus.com
they/them but I don't stress it.","Gentlethem... behold!

CLATTERBOX https://t.co/wunNH4Pb1C",no,no,yes,yes,no,no
thelionmutters,Theo,Cape Town,A Brown 🏳️‍🌈. Awkward. Problematic but trying my best to unlearn toxic traits and grow. I'm too weird for you. He/Him,"So ladies, gays and gentlethem, after that Tiny Desk performance and the blessing by Elton John can we *officially*… https://t.co/WtnZchFjXW",yes,no,no,no,no,no
gothcanary,mai✨,hell,"24, gamer, bisexual, hard/soft kinks (no tw), switch (heavy sub lean), female, scorpio 💓 minors dni pls. BLACK LIVES MATTER + ACAB",like ma’am ? sir ? gentlethem ? comrade ? u don’t need retweets u need some good soap,no,no,no,no,no,no
wrykii,sorin/ken*ੈ✩‧₊˚,THEY/SHE/PUP/IT • 16,i AM a dog,"if someone called me a ""gentlethem"" id off them",no,yes,yes,yes,no,no
perfectsIumbers,Naomi Σ,,@helvegyr flickvän immanence nature life,Theybies and gentlethem is the future post genderists want,no,no,no,no,no,no
BigMeanGunGuy,(𝙲𝚕𝚊𝚜𝚜𝚒𝚌) 𝙷𝚎𝚊𝚟𝚢 𝚆𝚎𝚊𝚙𝚘𝚗𝚜 𝙶𝚞𝚢,Fuckin' up your shit.,"""𝚈𝚘𝚞 𝚠𝚊𝚗𝚝 𝚊 𝚏𝚊𝚒𝚛 𝚏𝚒𝚐𝚑𝚝, 𝚋𝚒𝚐 𝚖𝚊𝚗? 𝙽𝚘𝚠 𝚢𝚘𝚞 𝚐𝚘𝚝 𝚘𝚗𝚎...""
previously @lamTheMedic
RP acc
Not affiliated with Valve
OOC//
23 IRL","~!ᴍᴜɴ ɪɴꜰᴏ!~

-I'm pyro but you can call me whatever the fuck you want
-They/It
-Don't call me a gentlethem. Fuck you.",no,no,no,no,no,no
Chitori_Bocchi,,,Random Anime Retweet & Like,"RT @_jigokucho: Guys ! I asked @hazelartworks for my upcoming pp on social media and also one for my gentlethem 🖤 
I wanted chibi versions…",no,no,no,no,no,no
hazelartworks,Hazel Artworks ° EMERGENCY COMMS °,,"EDITING SERVICES | PH
Officially opening this April 25: https://t.co/E2o1uMUbHc
Support me on: https://t.co/oZ0fIv9Uae","RT @_jigokucho: Guys ! I asked @hazelartworks for my upcoming pp on social media and also one for my gentlethem 🖤 
I wanted chibi versions…",no,no,no,no,no,no
_jigokucho,Ｂａｋｕｂｒｏ 💥,"La Rochelle, France",𝐌𝐚𝐬𝐭𝐞𝐫 𝐢𝐧𝐭𝐞𝐫𝐧𝐚𝐭𝐢𝐨𝐧𝐚𝐥 𝐭𝐫𝐚𝐝𝐞 🎓 | 𝐡𝐞-𝐭𝐡𝐞𝐲 🏳️‍⚧️ | 🏳️‍🌈 𝐜𝐨𝐬𝐩𝐥𝐚𝐲𝐞𝐫 💥🥓☕️ | 💥PP by @hazelartworks | ♈️ | 𝟏𝟗𝟗𝟖,"Guys ! I asked @hazelartworks for my upcoming pp on social media and also one for my gentlethem 🖤 
I wanted chibi v… https://t.co/UqRO5av0wC",no,no,no,no,no,no
xsugaredxrosesx,Soap || c4 tartaglia haver,England,she/they. pfp by @mmmgingerale :),@bluduxe Gentlethem 😍 m’theydie,no,yes,yes,no,no,no
Mark0Rainville,Mark Rainville,"Seattle, WA","Architect | BIM | VisProg | Parent | Photography | Thoughts, Opinions & Views are my own | They/Them","queer designers / architects out there, check out this survey. I know you have an opinion. 
https://t.co/83uhzT5vsa… https://t.co/18Bk4v7apB",no,no,yes,no,no,no
