screen_name,name,location,bio,tweet,he/him,she/her,they/them,it/its,xe/xem,ze/zir
SimplyTwiggy,Twiggy Pucci Garçon,Global,"Artist, Advocate, Healer |Co-Writer @KIKImovie |Runway Choreographer @poseonfx |Chief Program Officer @truecolorsunite |nonbinary she/they","RT @DylanMercury: Today, @SecFudge announced HUD’s recommitment to protecting transgender people experiencing homelessness from discriminat…",no,yes,yes,no,no,no
SimplyTwiggy,Twiggy Pucci Garçon,Global,"Artist, Advocate, Healer |Co-Writer @KIKImovie |Runway Choreographer @poseonfx |Chief Program Officer @truecolorsunite |nonbinary she/they","RT @DylanMercury: “By ending this discriminatory proposal for good, the department is righting a serious wrong,” said Dylan Waguespack. “Wh…",no,yes,yes,no,no,no
LeroyF82630477,LeroyF,,American patriot. Love America and its people!,RT @DailyCaller: ‘You Are Traitors’: BLM Protesters Storm Into State Capitol To Protest Law Protecting Motorists From Rioters https://t.co/…,no,no,no,no,no,no
KapeciaResists,Essence of Lursa 🐾☂️#blacklivesmatter🦎🌊,,"Mother, Sister, Daughter, Thinker, Empathetic, animal lover, an afghan maker 🌊💃🏽☂️🕸️🦎🐍🍒",RT @DisavowTrump20: BREAKING: Democratic Governor Laura Kelly has vetoed GOP-backed legislation that would have banned transgender children…,no,no,no,no,no,no
Truth_Teller_1,Steve Mc,Liverpool,"We are and have never been part of their society, the rich use us as their pawns and they don't like us knowing that. They hate the awakened with a passion.","@Trailer_Swift69 Went to my local GP for the covid vaccination and was greeted by a transgender person, in my haste… https://t.co/L96HK0A4NZ",no,no,yes,no,no,no
loveanimals104,Maureen,,"Proud to be an American, Here for # TRUMP 2020","RT @AmyKremer: The FBI should get involved and they should be charged with something...maybe an insurrection.

https://t.co/j5aBqutfQr",no,no,no,no,no,no
mikesgot,Valkyrie,,"🌈Ally, here to fight. Don't come after people I care about, and we will be OK. #BLM #TransLivesMatter #AsianLivesMatter","HUD Revokes Trump Rule Allowing Transgender Discrimination In Homeless Shelters
https://t.co/jsmoKDHlyG",no,no,no,no,no,no
CheckMeDaily,CheckMeDaily,God Bless America 🙏,We LOVE to ReTweet Success Stories!,"Fact: Suicide rate among transgenders is rapidly increasing.  

OH SNAP: Watch Ben Shapiro SLAM &amp; LOCK THE DOOR on… https://t.co/iNotQEjdSG",no,no,no,no,no,no
SimplyTwiggy,Twiggy Pucci Garçon,Global,"Artist, Advocate, Healer |Co-Writer @KIKImovie |Runway Choreographer @poseonfx |Chief Program Officer @truecolorsunite |nonbinary she/they",RT @annymoliva: Additional materials are here: https://t.co/sJJTO1Fm8S,no,yes,yes,no,no,no
littlemocs,Astum,,,RT @pennyrucker1: Oklahoma's governor signed a bill making it illegal to film police. He also signed a bill allowing protesters to be run o…,no,no,no,no,no,no
Syn57178603,Mother of Dragons Kathryjn 🔥🐲,"Virginia, USA",Exhausted. Sick of corruption and lies. Divorced. Star Trek fan. Sith Lord. Dragonrider.,"Hey @FBI. Where are the billboards with photos of these protestors?  Where are the arrests?   Do your job!! 

BLM p… https://t.co/m5oo9vFZFS",no,no,no,no,no,no
SimplyTwiggy,Twiggy Pucci Garçon,Global,"Artist, Advocate, Healer |Co-Writer @KIKImovie |Runway Choreographer @poseonfx |Chief Program Officer @truecolorsunite |nonbinary she/they",RT @annymoliva: Today HUD announced that it is withdrawing the Trump administration’s proposed rule that would have weakened the Equal Acce…,no,yes,yes,no,no,no
bellwak,Kim Bellware,Chicago ✶ D.C.,"@washingtonpost national news reporter ✶ Anxious former freelancer ✶ Previously: @city_bureau, @HuffPost ✶ I prefer DMs via carrier pigeon",Biden administration withdraws Trump-era proposal to allow homeless shelters to discriminate against transgender pe… https://t.co/ueF9mGgJCj,no,no,no,no,no,no
NorCalCrush,Team CRUSH ✝️ 🇺🇸,Northern California,"CA Conservatives Reclaiming US Heritage by Harvesting the Power of Knowledge. It's Time to Take Back California.
P.S.: Our banner was modified by Allan Sluis.","Where are all you Dems who screamed about the Capitol riot? @SpeakerPelosi 

‘You Are Traitors’: BLM Protesters Sto… https://t.co/v34dh2Xp6b",no,no,no,yes,no,no
sheeda418,Sheeda🏌🏾‍♀️ #BLM #BidenHarris,"Los Angeles, CA","Writer #BakingChristmas, #FirstChristmas, #FatalAffair. #KHive, #Resist, 💗💚, Links, UCLA, 💜💛, ⚜️, Dodgers. Prov. 3:5: Trust the Lord. Opinions mine. she/her",RT @pennyrucker1: Oklahoma's governor signed a bill making it illegal to film police. He also signed a bill allowing protesters to be run o…,no,yes,no,no,no,no
b0ysw0rId,kels,youve been touched by an angel,boys world enthusiast ! she/they,RT @lgbtqbw: boys world &lt;33333 transgender people ! https://t.co/D5UBYowiGN,no,yes,yes,no,no,no
SchwaigerSusan,Susan ‘43 Crooks in the Senate’ Schwaiger 🌵🌵,"AZ formerly NJ, NY, KY, WA, TN","Liberal, mom, gay, NY attny, boomer. Flip Senate & WH 2020; protect healthcare, SS, Medicare, voting, environ, repeal tax cut for rich; gun control; Trump out.",RT @pennyrucker1: Oklahoma's governor signed a bill making it illegal to film police. He also signed a bill allowing protesters to be run o…,no,no,no,no,no,no
TechchartKk,k kruter ❌,United States,🇺🇸🏒❌,"RT @SaraCarterDC: Biden admin appeals in case to force doctors, hospitals to perform transgender procedures even if unwilling

https://t.co…",no,no,no,no,no,no
Peaches_Sabrina,ChineseVirus_Sabrina🚁❌,On top of the world,"Just your ordinary average girly girl, who likes playing video games and airsoft.  Worlds okest POL troop in the AF
#retweetedbycitizenhush #gundamentilist","Wait is this an insurrection or not?

https://t.co/vSzbmFqydF",no,no,no,no,no,no
Amaliada,Harolynne Bobis (she/her),"Langley, Washington","I am a lifetime Democrat and informed voter dedicated to educating others why they need to #Democrat. All relationships are political, all tweets are mine",RT @bulldoghill: The change was meant to protect transgender people from discrimination — and danger — at homeless shelters because they ar…,no,no,yes,no,no,no
SeraJadeAtPSA,Sera-Jade has got it MADE (in 🤡 country)!,"Christchurch City, New Zealand",I read other people’s works instead of writing my own b/c that's where my level of ideological development is. Listen at: https://t.co/83nFnbMiuQ,@whoiszhu @princesspilled 1/2 Never had an interaction with Caleb until he randomly swooped into a thread and calle… https://t.co/nAQle1MZGw,no,no,no,no,no,no
Harksong,Christine DeLong Carr aka “Cici”,United States,"My ancestors here 1620. America is for everyone! Lover of dogs, horses, Art & antiques; a WASP thing. Another WASP thing; threaten my family I will DESTROY you.","RT @ZoeTillman: Busy week for the DOJ Civil Rights Division: One day after the announcement of a probe into the Minneapolis Police Dept., t…",no,no,no,no,no,no
HylianApologist,"🏳️‍🌈🏳️‍⚧️ Hylian Heart, Home, and Hearth!","Lorule, apparently","Hylian Reconstructionist. He/Him, ProChoice, LGBT, Trans, Feminist, BLM, StopAsianHate. I don’t respond to you Quote Tweeting me.💜","@LaPrietaLinda9 @PickleMrs @LilMotherHooker @Raedoon1 You know “transgender” is an adjective, not a noun, right?
An… https://t.co/BKxAVxxCc3",yes,no,no,no,no,no
TUmberella,That Umberella,England,,RT @Actualfemdem: @GovLauraKelly There is no such thing as a “transgender child” only children struggling with symptoms of gender dysphoria…,no,no,no,no,no,no
cschwabtweet,Bubba Hotep 🌺,,Sticking feathers up your butt doesn’t make you a chicken,"RT @AbigailShrier: If ""gender affirming care"" - that is, gender hormones and surgeries - becomes a basic human right for ""transgender youth…",no,no,no,no,no,no
0REKIIS,kian,he him mlm muslim 15 carrd byf,♡ 🏳️‍⚧️ PRIV: @MIIYALUVR,????????? do you hate me bc im transgender https://t.co/0oRvZAW3gw,yes,no,no,no,no,no
bulldoghill,Linda Hill,"Heath, TX",Retiree advocating for common sense gun regulations. All posts and opinions are my own.,The change was meant to protect transgender people from discrimination — and danger — at homeless shelters because… https://t.co/SAl2faF9FN,no,no,no,no,no,no
maryverobeach,Mary Frances Bennett,"Florida, USA",,"RT @aliasvaughn: According to Axios, HUD ""has withdrawn a Trump-era proposed rule that would have allowed federally funded emergency shelte…",no,no,no,no,no,no
