screen_name,name,location,bio,tweet,he/him,she/her,they/them,it/its,xe/xem,ze/zir
Butterfly070581,#⃣βuTt€®F£¥ P®!π¢€$&🌻,Republic of the Philippines,"You Are  What You Are, AND What You Are Is WONDERFUL!","RT @intomaydon_: ladies and gentlemen HER.

🖇️: https://t.co/8PKUReCyVp

#MaymayEntrata https://t.co/MFUtZSrEEP",no,no,no,no,no,no
Ardelia85781359,酒阑人散,,,"RT @paulpogba: Ladies &amp; gentlemen, the vegan preds 👟🌱 PP x adidas by @StellaMcCartney @WRenard on est ensemble proud you’ll wear it too 🙌🏾…",no,no,no,no,no,no
DrMaireadDB,Dr. Mairéad De Búrca,Ireland,Views mine. Newly retired Teacher. Educator forever. She/her,"RT @Styo28183449: Ladies and gentlemen…spot the difference.

https://t.co/zsQrvfSsko

https://t.co/ts6m3SpSUt

https://t.co/lBokfJZnmO",no,yes,no,no,no,no
as4hello,⛧cyde🌙 | ia.📚,🇵🇭,random edits | fanarts | for #ASAHI and #TREASURE,"RT @iksanfiles: ladies and gentlemen, him. https://t.co/4oUtAowLa5",no,no,no,no,no,no
cuttiejeong,vania stayc,she/her ,"ꜥꜤ 𝗍𝗋𝖾𝖺𝗌𝗎𝗋𝖾. ‹3 ⩩ 𝗺𝘆 𝗯𝗼𝘆

 
       ","RT @iksanfiles: ladies and gentlemen, him. https://t.co/4oUtAowLa5",no,yes,no,no,no,no
MizikBucFan,M.O.E.,"Florida, USA",,RT @DevonGarnett: Ladies and gentlemen. It’s officially New Orleans hate week #WeDat,no,no,no,no,no,no
heichousimps,isuzu,haziq’s,hajimemashite,RT @Liyamaisarahdsi: he texts me even though he might be busy so that i sleep in peace and on time. gentlemen never makes his girl wait &lt;3,no,no,no,no,no,no
ranboovevo,teo 🇵🇷,"xe ae iv he they
homiezone 1/20
## eng & esp ok
✩ 42018 !¡ poc ⚥",🏳️‍🌈 ranboo introject,"RT @updatewilburarg: ladies, gentlemen, and many others;

Welcome to Wilbur arg Updates! 

Here we update if anything new happens about Wil…",yes,no,yes,no,yes,no
3wombats,Battle Weary Woman,Australia,"Glad you're seated it's a long story. Too long. Arts and Music from Opera to Immigrant Union,Dandy Warhols. Living on Wurundjeri land","RT @Auntie_Fran: @OurNewHomecoach A lot of parliamentary process depends on gentleman's agreements, not enforced, but expected, like standi…",no,no,no,yes,no,no
Sdugan377Steve,steve dugan,"New South Wales, Australia",GO JOE,"RT @donwinslow: Meet the ONLY Democrat who voted for Brett Cavanagh.

Ladies and gentlemen I give you @Sen_JoeManchin. https://t.co/udpjEyE…",no,no,no,no,no,no
KeyInk_Art,KeyInk (Ray) #BLM✊🏽✊🏾✊🏿,,Side blog of @KeylligraphyInk. NOT BUSINESS TWITTER! 🔞 Mature content may appear. If you're a minor you'll be blocked~✨Don't Repost my Art✨ (I am now 30 🎂 ),"RT @cristi__art: ladies and gentlemen her
#loreolympus #loreolympusfanart https://t.co/S2mWseajaM",no,no,no,no,no,no
giehoonie,ً anji,s/her 18! ♡ 🦋🦋,here 4 p♡rk jihoon & treasure ♡,"RT @iksanfiles: ladies and gentlemen, him. https://t.co/4oUtAowLa5",no,no,no,no,no,no
TheThing1982Leg,The Thing,The Hive,"Alien that can absorb and imitate all life forms.
#TheThing #LegacyTales #SciFi #Horror #HorrorFam 
Writer: @Ashy_slashee
(#Parody +18)","RT @TonyStarkLeg: Jericho
Chapter 2
Overture II

Email sender: StarkT
Recipient: @WellsParody 
Cc: @WalterBishopLeg 

Gentlemen,
The cargo…",no,no,no,no,no,no
wolf_lav4nder,wolflav !!, she her ,me n @i2qckt hunting ghosts !! 👻,"RT @updatewilburarg: ladies, gentlemen, and many others;

Welcome to Wilbur arg Updates! 

Here we update if anything new happens about Wil…",no,yes,no,no,no,no
Rohith_8212,K.B.Rohith | ரோஹித்,Singapore,"25|Photographer|Script Writer|Director|Editor|

Pesuravan Pesatum, Namma Velaiya Paapom!",RT @Liyamaisarahdsi: he texts me even though he might be busy so that i sleep in peace and on time. gentlemen never makes his girl wait &lt;3,no,no,no,no,no,no
johnRL73,John Boy 2 🏳️‍🌈🌊🇺🇸🌈Hate living in #Arkansas,"Arkansas, USA","🌊🏳️‍🌈🐶 ☕ #BlackLivesMatter #Resistance #LGBTQ+ #VOTEBLUE #VAX'D BS Fin/Actg, A down to earth guy, Depression/Anxiety/Fighting 4 SSDI #want2findagoodguy","RT @OshetJimmy: Ladies and gentlemen. This is what an out of touch millionaire looks and speaks like.

They have no clue what living a real…",no,no,no,no,no,no
asiagocat,TheCat,,,"RT @FatherBob: Ladies and Gentlemen, stay tuned for my Christmas event campaign announcement tomorrow morning...Put a little colour in ever…",no,no,no,no,no,no
LChavezB,Luis Chávez,"Los angeles, Chile","Kinesiologo deportivo, la clave siempre está en prevenir. sigan a KIDEP en Instagram y Facebook para mayor información","RT @CaciqueENG: Ladies and gentlemen, the real clasiquero.

Facts, not opinions. 😎 https://t.co/gEAZojqdH2",no,no,no,no,no,no
ApplePasta,TJ and Monty's Dad!,"Tampa, Florida","Single, restless Christian. Love all forms of contemporary music, books, and dogs. I am interested in your point of view; please respect mine","Ladies and gentlemen, it is tiiiiiiime! We are headed back to the 70s! 1972!!!! https://t.co/SNIEphUKNo",no,no,no,no,no,no
DamionNewell,Hero-CaptainBullet🇯🇲,Jamaica,"HR Business Partner/
Arsenal Fan/
Jamaican (some 🏴󠁧󠁢󠁥󠁮󠁧󠁿)",@TyheissaJolene @theprbellemich @JamaicaObserver Ladies and gentlemen...her! Well done @TyheissaJolene,no,no,no,no,no,no
atlouisebas,Bɑʋeɾ,Panamá,𝐿𝑎 𝑓𝑒𝑙𝑖𝑐𝑖𝑑𝑎𝑑 𝑒𝑠 𝑝𝑎𝑟𝑎 𝑙𝑜𝑠 𝑣𝑎𝑙𝑖𝑒𝑛𝑡𝑒𝑠. 𝐽𝑎𝑐𝑘 𝑅𝑜𝑠𝑠.,RT @wandasolsen: Ladies and gentlemen.. HER #Eternals https://t.co/7Rit3rGCyT,no,no,no,no,no,no
Lou_Port_Richey,Port Richey Lou,Port Richey,"Big Bucs fan and of all Tampa bay teams, father to 3 amazing kids! Husband to an amazing Wife who puts up with me! #loosecannons #GoBucs #cruelife",RT @DevonGarnett: Ladies and gentlemen. It’s officially New Orleans hate week #WeDat,no,no,no,no,no,no
devske5,devske5,,,"RT @nicktolhurst: Ladies &amp; Gentlemen,

I present to you:

Britain’s Minister for the Environment",no,no,no,no,no,no
amnaniabubakarr,barbie.annè ❦,meow city,Magic happens when you believe in yourself. - Barbie,RT @Liyamaisarahdsi: he texts me even though he might be busy so that i sleep in peace and on time. gentlemen never makes his girl wait &lt;3,no,no,no,no,no,no
JuganuAnsari5,Juganu Ansari,,being single is better than being lied to cheated on and disrespected,"RT @Quratulainkay: So ladies and gentlemen 😂After 'kohli ni hota tujhse chase'😂here comes this😂😂
#PakvsIndia
#MaukaMauka https://t.co/td7ZC…",no,no,no,no,no,no
claravenclaww,clara | 📖 orgulho e preconceito,•ravenclaw  •F1 🏁,"𝑵𝒂𝒐 𝒉𝒂𝒗𝒆𝒓𝒊𝒂 𝒍𝒖𝒛 𝒔𝒆 𝒏𝒂𝒐 𝒉𝒐𝒖𝒗𝒆𝒔𝒔𝒆𝒎 𝒕𝒓𝒆𝒗𝒂𝒔.
a/ela/-a   •𝒇𝒂𝒏 𝒂𝒄𝒄𝒐𝒖𝒏𝒕   •𝒎𝒖𝒍𝒕𝒊𝒇𝒂𝒏𝒅𝒐𝒎","RT @artsycarpenter: ladies and gentlemen, mick schumacher with the cap back https://t.co/Mwi9Wp1jGB",no,no,no,no,no,no
yourtennisgirl,ysa 🤚,,consumes too much tennis (derogatory),RT @tennisstans2: ladies &amp; gentlemen… HER &lt;3 https://t.co/S2Lv7nesrn,no,no,no,no,no,no
azbubba2004,Alex Candelaria,,Momma’s Boy | DieHard Arizona Team Fan | ASU!#GoDevils | 🏹Native America🌽| Arizonian | RSK 2023 | Scorpio ♏️,"RT @AZCardinals: See ball. Get ball. 

@markusgolden ladies and gentlemen. https://t.co/yKaUiKQ8dG",no,no,no,no,no,no
rahmi_chel,Rahmie 👑💞,,proudly a  muslimah ♏ Chelsea fan 💙 Kyler stan 👉 positive vibes only 👈,"RT @EmmanuelumohFp: Ladies and gentlemen your king 👑. Click on the link below to read his interview with @THISDAYLIVE

https://t.co/RFfxt6m…",no,no,no,no,no,no
rajana045,Shaiz Ch PML N,"Punjab, Pakistan",Social Media Team (PML N),RT @rakeshvaid: A game of Gentlemen and this picture speaks volumes Congratulations  once again Pakistan for a great win ..aap ko bahut mub…,no,no,no,no,no,no
bitrockshooter,🐑🌌Bit,blm always,"Bit or Damien☄️he/they☄️nb lesbian, 22, whore☄️ I like mean women and robots☄️sometimes art☄️","@goochmclooch I am doing a Scrimblo check-in. Showing support for one another. I need SIX scrimblos to post, not sh… https://t.co/0Yf6j34tVN",yes,no,yes,no,no,no
lucero1142,Lucero1142,,Just someone or something that loves to look at great art.,"RT @zetaphobia: I love this so much ,, 😭💕

YALL SHUT AND LOOK AT THIS GENTLEMEN https://t.co/7tIoKptN3E",no,no,no,no,no,no
Kazuri191,-Kazuri-,they/she ,"-sleep deprived nd mcyt addict/fanartist  -fishboo🔥

-quacktwt, benchtwt, & feraltwt supremacy :D
-demigirl :D","RT @updatewilburarg: ladies, gentlemen, and many others;

Welcome to Wilbur arg Updates! 

Here we update if anything new happens about Wil…",no,yes,yes,no,no,no
GregStockett,Greg Stockett 31.3k,"Atlanta, Ga, USA","#MAGA $SHIB Own Carpet Care&Beyond and Atlanta Flood Equipment,dabbling in stocks that move,devoted,caring Dad. Not an advisor https://t.co/brTXvpM2US",RT @micahgandy: @GregStockett @buyandsail2 You gentlemen might find this useful as well @GregStockett @strategystrong @buyandsail2 https://…,no,no,no,no,no,no
notshkoo,Shkoo ft. NAS,ارض العجائب,‏‏‏‏‏‏‏‏‏شني حالك باهي؟متقوليليش أمورك,RT @ehazzzz: Hello. Filters and gentlemen’s,no,no,no,no,no,no
hakuhtaa,SoMeThiNg_OkiSh,Somewhere ,non-XVX. Liker of many things. COPS FOREVER SCREAMO NEVER. I have enough autism to kill a rhino x,Plot thickener you esteemed gentlemen x https://t.co/VAYYKlgSdD,no,no,no,no,no,no
bootwtsallium,vanilla / spooky🍦🦇 bonesduo enthusiast,➳ fishbootwt | cbyf,"🏳️‍🌈 cricket crews favorite lesbian !! ⏎
(alt: @ilycricketcrew / ac: @raltparty)","RT @updatewilburarg: ladies, gentlemen, and many others;

Welcome to Wilbur arg Updates! 

Here we update if anything new happens about Wil…",no,no,no,no,no,no
Zee_Brams,🖤🔥Zee MF Brams ™ 🔥💙,Nigeria,Man UTD🔴//WDG🌓// EMMAROSE🖤💙//,"RT @EmmanuelumohFp: Ladies and gentlemen your king 👑. Click on the link below to read his interview with @THISDAYLIVE

https://t.co/RFfxt6m…",no,no,no,no,no,no
notquitegonzo,"kerijin says CANCEL STUDENT DEBT, JOE",out on a limb whereTheFruit is,sitting on my roof pretending to be a cloud. listening to electron plasma oscillations from when we passed heliopause,"RT @mashine_crypto: Ladies &amp; gentlemen this is my new project on @rarible 👀
Lazy portrait.
Very very lazy portrait of Island Boys
So lazy I…",no,no,no,no,no,no
clint5601,Clint,"Georgia, USA","Rock drummer, retired pilot, horse lover.  Without God, I am nothing!",@PatsKam Because there are a lot of sick losers here. From the feedback I've gotten there aren't a lot of gentlemen… https://t.co/PIQDx0V5mE,no,no,no,no,no,no
