screen_name,name,location,bio,tweet,he/him,she/her,they/them,it/its,xe/xem,ze/zir
vannjamz,vanna jane scare🦇,STL,"politics and bravo and drag race and shit            

she/her
🦝🌧️🌙",RT @theeashleyray: she is my favorite himbo,no,yes,no,no,no,no
Himbo_Suave,Himbo Skellington 🎃,KC,"I lift weights, I’m decently funny and I go to therapy. Amateur Food Reviewer. #KCDonutTour. New Girl Historian. HIMYM Enthusiast. TX ➡️ KS He/Him 18+ NSFW","RT @kasimjhardaway: Just launched a spooky, local giveaway on the ‘gram. If you love chocolate &amp; art —go enter: https://t.co/7jGdC10HBK htt…",yes,no,no,no,no,no
theeashleyray,"ashley ray, kate winslet’s vape coach","Los Angeles, CA","tv writer/comedian/host of @tvisaypod. seen in the nytimes, vulture, & the cut. seen on hbo max. rep’d by katie and rachel at 3 Arts / formerly theashleyray",she is my favorite himbo https://t.co/BKAWKBOCUA,no,no,no,no,no,no
leftist_himbo,Leftist Himbo ☭,"Austin, TX","Your local Marxist Himbo ☭ | he/him | 🤙🏽 Bolivian, Lebanese, Armenian. | Anti-Imperialist, Anti-Fascist | 18+ 🔞",“People who voted for Biden really thought they did something huh?” Yea kept Trump away from a second term. It’s al… https://t.co/wS2frkgd9S,yes,no,no,no,no,no
sexymanjax,🔥🔥 JAXXXX 🔥🔥,AERIA WITH MY COOL FAM,"HELL YEAH I HAVE A PHD... PRETTY HUGE DICK!!!!!!! 🔥🔥🔥

(twit bot by @/dyo_dyo_dyo_)",HIMBO RIGHTS,no,no,no,no,no,no
LucyMason217,Lucy Mason,Northern Hallowoods,INTJ. Twentysomething. 4w5. Academic Librarian. Geek. Aspec 💜🤍🖤 Anxious. ACE OF HEARTS coming soon from Ninestar Press. She/her. Yarn @merryandmae,"RT @LucyMason217: The book of my heart has found a home! Ace of Hearts will be published by @NinestarPress.
Ace of Hearts is a love letter…",no,yes,no,no,no,no
leftist_himbo,Leftist Himbo ☭,"Austin, TX","Your local Marxist Himbo ☭ | he/him | 🤙🏽 Bolivian, Lebanese, Armenian. | Anti-Imperialist, Anti-Fascist | 18+ 🔞",@summerstoli I would quite literally shit myself,yes,no,no,no,no,no
DOmeg,d Omeg@ b,Texas,Weekly DBDMobile/kinda variety streamer. Gunpla here and there,"RT @beckkubrick: I watched the first of #InsideJob !! I love the setting, love conspiracy theories and jaded genius + himbo pairing https:/…",no,no,no,no,no,no
romcomapologist,"Aisling, Illustrated Cover Apologist",United States,"Tweeting about pop culture, fandom, politics and food. Avid baker and sewist. Sometimes writer. she/her",RT @rosiesrambles: I want more romance heroes like Chris Hemsworth but specifically only like the himbo version of Chris Hemsworth when he…,no,yes,no,no,no,no
richardhdent,#sociallydistant,"Los Angeles, CA, United States",Myopia is now available for preorder at @amazon @BNBuzz @Waterstones @chaptersindigo and any #comic #book #store. 05/2021 release! @dynamitecomics @RichDent,"RT @BeholdMyStuff: I need to write hockey poem and I have a couple other poems in my head that need to be written, but I am tired from walk…",no,no,no,no,no,no
tripleAqueer,Z is for zombies 🧟 (ze/zem/zir) 💉😷,stolen Powhatan land,"queer adult fantasy writer • disabled • ND • white • TME
agender alterous aroace disaster ♠ cupioromantic
there is no queer liberation without queer solidarity",RT @rosiesrambles: I want more romance heroes like Chris Hemsworth but specifically only like the himbo version of Chris Hemsworth when he…,no,no,no,no,no,no
Himbo_Bimbo_Nom,Bimbo 🦄 🔞,The basement,Ivin | 18 | Questioning gender??? | They/Them pronouns please! Here to have fun and hopefully improve my art. 18+ only. No age in bio = Blocked,"Tall people with pretty clothing just fjdbdjdgs
Jambee says that and I proceed to die fjdndm
#AphroDesia https://t.co/g6XF2Uz3b9",no,no,yes,no,no,no
ace_himbo,Aoi💧IdiotAce on AO3💧,,"I write. Not very good at it. Xicheng/Wangxian/Hualian enthusiast. 
24. They/Them. Ace.",@beedaydreams Can't wait for the cultivation world to find out that LXC is Wanyin-sexual,no,no,yes,yes,no,no
himbo_lover69,🌶dimi | BLM🌶,dmitri. 22. spa/eng. bi/NB,i'm Dmitri/Dimi! workin on a story of my own called IRREALIS. any pronouns! commissions open!,fuuuuuck 6am pst im gonna be at work,no,no,no,no,no,no
bbeetleko,(s-h)⛈,dissociating,"minors DNI | 20 | sometimes 🔞 | hi i brainrot over kny and other stuff i like, this is my fandom hub | please do not repost or use my drawings! | EN/SPA ok",i think it's a win-win that I see doudaki either as a lovable himbo/bimbo couple being sweet af or nasty bitches ha… https://t.co/e30vFwvTPc,no,no,no,no,no,no
vinntalks,Vin | dysphoria ridden,,21 • he/him • priv: @hwordvin • op • acnh • hnk • bleach? • art n' drawing,"One piece manga spoliers

Yamato's a literal dogboy... like I'm sorry it just lines up with him being a himbo too m… https://t.co/Xkeiq4Tw0B",yes,no,no,no,no,no
himbo_lover69,🌶dimi | BLM🌶,dmitri. 22. spa/eng. bi/NB,i'm Dmitri/Dimi! workin on a story of my own called IRREALIS. any pronouns! commissions open!,"RT @Halo: Prepare to battle against the Banished.

Join us at 6AM PT Monday, October 25, for a special #HaloInfinite campaign gameplay over…",no,no,no,no,no,no
_laloisa_,✨Lalo✨,,|| ✨Lalo✨ || lvl 17 || they/them || artist || Utau user || Masa Works Design & MadCom fan 🧚‍♀️ || esp/eng ||,I had a weird dreams and I met a himbo his name is Chers https://t.co/77if01olDQ,no,no,yes,no,no,no
vinniewastaken,vinnie,"Kentucky, USA","he/him
https://t.co/xnZu0yoQBB
pfp; gummybrainrot","RT @starbab00: anywho, take this pic of the boys doin whatever the fuck- 
the good ol' days... rudy, wilford and rufus were very good frien…",yes,no,no,no,no,no
tommywrites,Tommy is Spooky BUY THE ART OF RUNNING AWAY,,"Kidlit author of really queer stories| demiguy, gay| He/they. repped by @megan_manzano and D4EO","I miss playing dnd. I’ve loved DMing and always have, but my one campaign where I got to be a player has once again… https://t.co/bn66xz3XEm",yes,no,yes,no,no,no
IanatorX,IAN of the M Space Hunter Nebula,The Deep State,"funnies, scraps and boobas - my funny art hub: @HeatedArtist - 20 - 🔞 I think - retweets suggestive, viewer discretion","RT @beckkubrick: I watched the first of #InsideJob !! I love the setting, love conspiracy theories and jaded genius + himbo pairing https:/…",no,no,no,no,no,no
QueenOfRats,Alex Brown 🐀 (they/them),California ,"librarian, historian, author, TorDotCom & Locus reviewer, Ignyte award-winning critic - genderqueer, ace/aro, biracial Black, they/them

profile @cabezadealteza",RT @rosiesrambles: I want more romance heroes like Chris Hemsworth but specifically only like the himbo version of Chris Hemsworth when he…,no,no,yes,no,no,no
PortableSees,🃏🌕SEES Portable🔫⚰,"Illinois, USA","I'm a Video Gamer🎮/YouTuber/Straight/19/Rookie Artist/Love @arashi_takemoto's Art🎨 Best Friends with @BrayanA69476231, @Furzones and @CrispusYung","RT @acidwuff: hangin’ out 🥃
 • commission for @HIMBO_HYENA https://t.co/rdIKaX7iii",no,no,no,no,no,no
