screen_name,name,location,bio,tweet,he/him,she/her,they/them,it/its,xe/xem,ze/zir
agapeoficarus,ıllıllı 𝑰𝒄𝒂𝒓𝒖𝒔 ıllıllı,,"33 - Him/He - Photography and Multi-Fandom blog - Not too heavy, just a little awkward. https://t.co/QZ3AvJxHWI",So for the past two days for work I have been researching testosterone products and the steps required for insuranc… https://t.co/9FVmVcPrpB,yes,no,no,no,no,no
Skrawberry_OG,🗽ANONYMOUS 🗽,USA,"Human rights activist. She/Her.
Currently being hunted by pedophile chief hr jerry Montgomery from @carnivalPLC for blowing whistle on ADA abuse, BRB",@TheFlaBar @SamsungMobile @RepSwalwell @maddow @TheDemocrats @HouseDemocrats @SenateDems @FlaDems @RepValDemings… https://t.co/jbtJJcBkwT,no,yes,no,no,no,no
pattranada,Patt,,mostly med rants of a JI,"RT @reccreateph: ‼️ CASTING CALL ‼️
What: Rec•Create Video
Who: Ciswoman and Transman Meet and Talk
Where: Quezon City
When: November 2021…",no,no,no,no,no,no
pixeledpalace,King Pix’s Mindpalace,The Basement Kingdom ,"I’m a pauper prince dreaming of becoming a king. I won’t ask you to call me your majesty. I’ll be a king presiding over my own domain, governing my own dreams.",@YukieDuPantz WHICH IS HOT AF I LOVE MASC LESBIANS I THINK THEY’RE SO HOT AND I NEVER GET WHEN PEOPLE SAY THEY LOOK… https://t.co/2YFOsK1DAs,no,no,no,no,no,no
DrSebastianBarr,"Sebastian M. Barr, Ph.D.","Cambridge, MA","Psychology Doc hoping to advance understanding of gender diversity, trauma recovery, and psychotherapy. He/him","@jessicahalem (Also side note, but I identify as a trans man, as trans and as a man, but don't use the term transma… https://t.co/AVNKeBeTim",yes,no,no,no,no,no
ItsAndyRyan,Andy Ryan,Narnia business,Recent nonsense: https://t.co/QnS9xpvOHU,@francesweetman A transman told me people referred to him and treated him as a woman until he transitioned. Then th… https://t.co/DhvwtvLQ0q,no,no,no,no,no,no
fletcherkathy8,kathy fletcher,,useless at this stuff. 2nd wave. No probs giving Trans people all the respect they need/want. Sex = immutable & matters.,@JCCWilliams @andrewdoyle_com @ChristmasBee1 I think the point is they can’t tell the difference between sex &amp; gend… https://t.co/QOOHgtW5Sj,no,no,yes,no,no,no
_FEJKA,FEJKA,"Hullenbergweg 2, Amsterdam",Assigned plastic at birth,@NoName__xx__ahf 'an actual women who happens to be trans' - so a transman then?,no,no,no,no,no,no
IbaiMichelle,Condor Jez 🦅🇵🇪,,"She/Her👩🏻‍🎨LGBTQ+🏳️‍🌈BLM(Basque Lives Matter)✊🏻ACAB(All Castellanos Are Bad) 🇪🇦🚫

(DISCLAIMER: THIS IS ACTUALLY JEZ, HIS BF)","RT @BenjaminABoyce: Epic transman livestream with @Aaron_GDAC, @elegationvain, @BuckAngel, &amp; @UpperhandMars titled “Les Brovaries”",no,yes,no,no,no,no
BRIESBIAN,faye 💙💗 Trans Week 🤍🏳️‍⚧️,🏳️‍⚧️,"25, they/she, trans nonbinary, autistic, demi lesbian, anarcho-communist, queer forever.",RT @KnoahKnows: It's obvious there's no one who will do for me like I do for others but I gotta keep trying. #DieHard #friend #TransAwarene…,no,yes,yes,no,no,no
stalkingsarah,stalkingsarah,"Philadelphia, PA",queer. Jewish. Smithie. wife. mom. cat-owner. moderate cliché. she/her/hers. “a good egg.”,"@jessicahalem Not a transman, but I recall hearing the expression ""Yes, it's a historically women's college, but Sm… https://t.co/sIZ5sHagZQ",no,yes,no,no,no,no
Keverund,Hope Dealer,,"Just do your best and be kind to yourself. The world is cruel enough.

(he/him/his)","Transgender is not a gender. A person can be a transwoman or a transman, but transgender describes a community of p… https://t.co/0WBZ5JTQGN",yes,no,no,no,no,no
nfcadea,Adea,,nothing much here,"RT @reccreateph: ‼️ CASTING CALL ‼️
What: Rec•Create Video
Who: Ciswoman and Transman Meet and Talk
Where: Quezon City
When: November 2021…",no,no,no,no,no,no
Iamthisnotthat1,This is this and that is that ⚢ 🟩⬜️🟪,The well of unwell,"Angry small woman from a small town.
Dinosauring. Hoarding.
Decade living with beloved woman.
My DSD is not an identity.
Call me: Your Highness/Their Highnesses","@Jebadoo2 Yeah, private pharma will do anything to spend less on testing.

And then we will get another thalidomide… https://t.co/RgnN0GEfIj",no,no,no,no,no,no
citrushark,🏳️‍🌈🍍Citrushark🦈🏳️‍⚧️,"Pansexual, Pennsylvania","SFWish (some gore/nudity) 🔞:@citrusmut 20-somethin, He/Him trans dood. Nature | Horror | Fantasy | Surreal | Gay shit. https://t.co/95isC5mxrT🚫NFTs🚫",RT @citrushark: Heya I am a transman who does the art thing #TransAwarenessWeek #artistsontwitter https://t.co/55jK5OXTCa,yes,no,no,no,no,no
