screen_name,name,location,bio,tweet,he/him,she/her,they/them,it/its,xe/xem,ze/zir
S0UTHERNHARM,baldilocks,"Houston, TX ","tall, dark, and dumb as a box of rocks (he/they)",good morning theydies and themtlemen,yes,no,yes,no,no,no
astrolucent,☆ vero ☆,they/she | 22,"• 1/2 wonder twins / ♑ ⚡ 🔪 / what a mess • 

drawing things and staring at clouds •",WE DID IT THEYDIES I GIRLBOSSED HARD ENOUGH!!!!!!!,no,yes,yes,no,no,no
blackoutboi,blackoutboi,,I love taking pictures :) gay polyboi | I like nsfw stuff sometimes so be aware. he/him — irl account: @haiimmecu,Hoooo my self confidence is in the *shitter* tonight ladies and theydies.,yes,no,no,no,no,no
sammyiish,Sammy,,"What up Im Jared, im 22, and i never f*ckin learned how to do math ✌",For the ladies and theydies... 🤠❤ ily,no,no,no,no,no,no
britwrapsupreme,.00⁷,HOPEWORLD | she/her,"former news producer, current college student. check this out: https://t.co/yNLjlTOBTC",japanese cherry blossom/cucumber melon ladies and theydies wya https://t.co/pA1ayFR6pB,no,yes,no,no,no,no
montihart,Baked Bean Boot Chug 👢,"Chicago, IL",I am Monti 🐝 🌟ATX➡️CHI 🌟👑 he/they/she 👑 23 🖤 I like Kirby and crunchy music 🖤,Tha theydies went crazy at the garden show,yes,yes,yes,no,no,no
KY4BO,kyabo (taylor’s version),they/them | Johannesburg,lethargy is out now,"I AM DONE WITH UNIVERSITY FOR THE YEAR, I REPEAT I AM DONE FOR THE YEAR THEYDIES",no,no,yes,no,no,no
GoodStickLehky,Lehkonrn,"League City, TX","Houston, Tx • Jewish • Goalie🏒 • Lover of Scrum Halves 🏉• Vindicated Lehkonen Fan • ⚾️ • She/Her 🏳️‍🌈🏴󠁧󠁢󠁳󠁣󠁴󠁿🇩🇪 #GoHabsGo #GoRocket #BattleATL","My father, theydies and gentlethems https://t.co/80dsMgScu7",no,yes,no,no,no,no
ItsVidiot,🕹️Vidiot♿️,"Yurmomshouse, SD",Disabled Gamer | Mod for @Kintinue | Cybernetic Streamer | Allergic to Puns | Cat Dad,Theydies and Gentlethems! Boys and Grills! May I present my d&amp;d group’s debut on TikTok! https://t.co/5PdxDBG6i5,no,no,no,no,no,no
saigonshawty,professor shawty ☭,occupied monacan lands,associate professor of underachiever studies at deadbeat university hanoi,"WEST SIDE BABY
ALL MY THEYDIES
IM TRYNA PUT MY DICK IN UR MOUTH AND GO BRAZY
 https://t.co/gjqwfXwijI",no,no,no,no,no,no
AquaFanart,(Aqua) birthday in 13 days!!,YouTube: Aquattarius Rain,"(STUDENT/(She/Her)/AroAce) Platonically Married | #AquaRuby #AquaBells #AquaKevin #AquaLian #AquaLyn #AquaDew | Hualian ❤ | fics, covers, and art! |  90% sfw |",Theydies and Gentlethems. I introduce you. Them. Val owns my entire heart. https://t.co/9QUU7Fw7Hc,no,yes,no,no,no,no
eviIconqueror,celi ✩,any ✩ 20 🇲🇽,"naturally, i'll introduce him to killua! my best friend in the world! @lovtrivia ♡","""theydies and gentlethems"" 

... why are you saying ""they d!es"" huh? you want 'they' pronoun users d34d ??",no,no,no,no,no,no
naiya299,pan-furious Knives 🔪🖤,"San Juan, Puerto Rico","🏈🏳️‍🌈🔮💋
makeup ig: nailianalreves",RT @eclipsesolxr: Ladies and theydies do we like today’s outfit https://t.co/YCcnSh8sx7,no,no,no,no,no,no
eviIconqueror,celi ✩,any ✩ 20 🇲🇽,"naturally, i'll introduce him to killua! my best friend in the world! @lovtrivia ♡","""theydies and gentlethems"" 

... this gentlethem is about to lose the gentle 😂",no,no,no,no,no,no
EmilioEmm,emilio (he/him),"Chicago, IL","PhD in American Dad, MS in Star Trek. Photographer & Aviation Enthusiast. #BLM 📸 emilioemm & emilioemmphoto","Looks like we got our twitter villain of the day, theydies",no,no,no,no,no,no
DonaldDarko13,Donald Darko,,Donnie,@SaintLaruntz @tweetlikeriri Theydies got me SCREAMING LMAOOOOO,no,no,no,no,no,no
peppermintphat,pep 🌟,,girl of the year,it’s true theydies i’m getting knee surgery friday 🤪 https://t.co/gkJ2iZ4CsL,no,no,no,no,no,no
exencialismo,🐢,,elle. mucho por explorar,RT @eclipsesolxr: Ladies and theydies do we like today’s outfit https://t.co/YCcnSh8sx7,no,no,no,no,no,no
LeafletWillow,LeafletWillow,she/he/they pfp by kookysenpai,"Nothing's here! 

https://t.co/ZQt29N7vVs",RT @casheiiii: me and the theydies at culvers™️ https://t.co/rsv9sRe8bk,yes,yes,yes,no,no,no
casheiiii,vash,,socially left fiscally horny,me and the theydies at culvers™️ https://t.co/rsv9sRe8bk,no,no,no,no,no,no
treeplanter1312,himbo blacksmith 🇿🇦,south africa,"enemy of free speech because i have he/him in my bio - retweets occasionally ironic, likes usually sincere, tweets always bad - your friendly local blacksmith",Capital of the fucking country theydies and gentlethems,yes,no,no,no,no,no
brokenbellsring,jul,,"hershey & ac || josh's lane || 23, she/her","^^also includes cis men invalidating nonbinary ppl, just cldnt fit it into the tweet 

say it with me ladies and th… https://t.co/zQCBdk5uom",no,yes,no,no,no,no
kateklinks,"Fall Kate, Leafy Edition","New Jersey, USA","I'm Kate. 41; queer; they/them; very much NOT a lady. tweet about disability, sex, queer stuff, fat acceptance, and fat fatshion. @kateklinks on arena","*in Borat voice* MY WIFE, THEYDIES AND SQUIRRELS! https://t.co/XqQyXIDVtb",no,no,yes,no,no,no
Nikey_Simmons,Nikey The Nintendo,Sailing,"""The feragamo falcon navigates the Versace skies alone. 🦅"" 01OCT2013⚓️",IM TALKING ABOUT YOUR PUSSIES LADIES AND THEYDIES MIND YOURS https://t.co/GXjapKg0Hm,no,no,no,no,no,no
sIasherwhorer,andrea 🖤,"Arlington, TX",too many daddies not enough time 😞✨,good morning ladies and theydies  https://t.co/GEnjjVPkBv,no,no,no,no,no,no
bytaylordenise,taylor,racial chatrooms,chesty & testy. writer.,"On another note, any queer ladies, gents or theydies wanna talk about compulsory heterosexuality? sksksk",no,no,no,no,no,no
eclipsesolxr,meri crijmaj 🎄,she / they,🇵🇷 i am not a woman i’m a god | taurus,Ladies and theydies do we like today’s outfit https://t.co/YCcnSh8sx7,no,yes,yes,no,no,no
jesjutsu,jes,UCLA '19,please help protect our oceans by limiting your usage of plastic and consumption of overfished populations! 🐠,"LADIES, THEYDIES, AND GENTLEMEN HE'S COMING HOME https://t.co/a3cQQzBPOP",no,no,no,no,no,no
Ida_Knowe,Jonny 🐙,Brighton/N Ireland,Friendly neighbourhood queer 🍀 any pronouns 🌠,"To me this is just another form of virtue signalling ""look at these people who are REMINISCING aboht their CHILDHOO… https://t.co/1KLENNC0Vg",no,no,no,no,no,no
PinballWitch,#DealWithOtt,Kohlingen,"Rachel Odessa Silver: Autistic, Disabled, Nonbinary Trans Woman, Polyamorous Demisexual Dyke with PDD. fae/faer or she/her.💍@wehpudicabok. Don't call me dude","RT @PinballWitch: Theydies and Gentlenbies, step right up and see the brand new service from PBW Corp: The Doggodentifier!

for a small fee…",no,yes,no,no,no,no
ThiccSonic,Jamie “Joan Cusack Fan” Carbone,"Portland, OR","don’t explain the Seinfeld tweet to me. BLM, They/them","Out: Theydies and Gentlethems
In: Samurais",no,no,yes,no,no,no
untitledfrog,The Untitled Frog,,"19, she/they, he/they, they/them",Theydies and gentlethems. I did so much today. And I am so tired but the body is not letting me sleep,yes,yes,yes,no,no,no
DAVIDPLEASESTOP,Damascene,nyc,"david (he/him). im 23. always off safety. one in the chamber.

MINORS TAKE YO ASS HOME",Ladies if i said u looked like Ogre Fiona would u classify it as bodyshaming (LADIES AND THEYDIES ONLY),yes,no,no,no,no,no
