screen_name,name,location,bio,tweet,he/him,she/her,they/them,it/its,xe/xem,ze/zir
ADBoyntonII,Black. Queer. Here.,Writing My Dissertation ,Defying gravity and the gender binary | Doc Candidate @kuenglish | Southern | Blerd | #444Syllabus | aspiring sf writer | {He/They},RT @MultipleMommies: The first transgender suicide hotline is now up and running in the U.S. You can reach Trans Lifeline at 877-565-8860.,yes,no,yes,no,no,no
freeindnews,Free Independent News .com,,"Free Independent News Does Not Censor News! ''We Re-Port, You Decide!''","https://t.co/8xyNkD2b8P

""athletes should be allowed to compete in the category that best aligns with their self-de… https://t.co/uAJW5T098E",no,no,no,no,no,no
Pinoyadjacent32,Get Vaccinated! 🇺🇸✝️🏳️‍🌈🇹🇹🇦🇬🇵🇭💉🍦🪖,Ohio,"TEC, Military, Gay. #LabanLeni2022

The views expressed are those of the
individual ONLY and not those of the Department of Defense or the Ohio National
Guard.","RT @davidcicilline: Ahead of Transgender Day of Remembrance on Saturday, the
@LGBTEqCaucus hosted a special order on the House floor last n…",no,no,no,no,no,no
fairyxlightzz,ivan,he/him only,im hot af,you are transgender? macnifico!,yes,no,no,no,no,no
j0yfult0rt0ise,jꂦƴ 🐢,Katy Perrys my favorite rapper,💝☮️|🌈♿|🌋⛺👹🛶🏝️|♏💌|🤖🕎👩🏿‍🚀|🏇🏾💅🏾|🐢💦🏊🏾‍♂️|🐳🦋|🌱🌲🌿🍃🍤|♻️🎶🎹➿🍬| 🍯🎨🌙⏰|⛈️🌀⛅| ✨💫💖🏳️‍🌈☔🌧️💧💙,"RT @CaseyExplosion: Those who hate transgender people always have the same indignant reaction to their hate being acknowledged, they want t…",no,no,no,no,no,no
coccinellanovem,💚🤍💜HoardosaurusXX💚🤍💜,"Gogledd Cymru, UK",Gender Atheist 50yr old Bisexual Woman♿️ Support @dsdfamilies More research & better care for #Dysphoric & trans IDing kids #DetransAwareness @post_trans,"@daleth27 @kilgefin @EmpressRandom @BoristheG @jk_rowling This is from UK Ministry of Justice stats.

Placing male… https://t.co/PZZV35VDqu",no,no,no,no,no,no
alleyrep,Alley Rep,"Boise, ID",Alley Repertory Theater produces innovative theatre that connects professional artists with thinking audiences in Idaho.,RT @inclusive_idaho: #TransgenderAwarenessWeek is an invitation for us to raise the visibility of transgender folks and address the dispari…,no,no,no,no,no,no
KaesiF,KaesiF,,Meg Schwarzkopf quit Jynx Blvd.,RT @KaesiF: Michigan groups to join nationwide Transgender Day of Remembrance on Saturday https://t.co/msuE5XYoYs via @Yahoo,no,no,no,no,no,no
Avonan,#HandMarkedPaperBallots✍️,"Ohio, USA","real worries put to words, action & activism 😷💉💛🐝 #FamiliesBelongTogether #ForThePeopleAct #RightMatters","RT @davidcicilline: Ahead of Transgender Day of Remembrance on Saturday, the
@LGBTEqCaucus hosted a special order on the House floor last n…",no,no,no,no,no,no
PrideCoaster,Pride Coaster Club,,,"@glaad We Support Transgender and came up with a new Logo for our Coaster Club.  @PrideCoaster @pride_coaster 
Come… https://t.co/2yNqA4ZFpH",no,no,no,no,no,no
glaad,GLAAD,United States,Accelerating acceptance for LGBTQ people. 🏳️‍🌈,“A person’s existence and basic humanity are not something that can be a two-sides issue to begin with.”… https://t.co/nTzlBhfCtO,no,no,no,no,no,no
lafred01,T for The Profit.,,I don't have all the answers. sc: lafr3d,RT @NewsForAllUK: 🚨 | NEW: JK Rowling will not be featured in the Harry Potter 20th anniversary special after her controversial tweets abou…,no,no,no,no,no,no
KaesiF,KaesiF,,Meg Schwarzkopf quit Jynx Blvd.,Michigan groups to join nationwide Transgender Day of Remembrance on Saturday https://t.co/msuE5XYoYs via @Yahoo,no,no,no,no,no,no
katrinaturner26,Transgender News and political things of Interest, USA,my name is Katrina,RT @standwithtrans: November 13-19 is Transgender Awareness Week. We're going to share resources each day to help educate and inform what i…,no,no,no,no,no,no
PrincessKaia_,KK🪐🪴,Oakland✈️Vegas,spiritual being having a human experience🌱🪐🌏,RT @MultipleMommies: The first transgender suicide hotline is now up and running in the U.S. You can reach Trans Lifeline at 877-565-8860.,no,no,no,no,no,no
bronavyaa,navya,,she/her | don't take me seriously here,RT @Trans_Forming_: Out of 23 NLU's only a single NLU (NUJS Kolkata) has an official policy regarding transgender students which provides t…,no,yes,no,no,no,no
hartfordwolf,Brexitwolf,,English ex-pat. #Brexit #MAGA. Parler account: @Brexitwolf,"RT @MaryMargOlohan: Just as a reminder, one biologically male prisoner who was transferred to a women’s prison under California's policies…",no,no,no,no,no,no
