screen_name,name,location,bio,tweet,he/him,she/her,they/them,it/its,xe/xem,ze/zir
senjuskisser,rys,they/them | 17 • carrd byf,non-ittos dni 🤬,RT @rokiizen: I got procreate and the first thing I decided to draw was big himbo oni. I love arataki itto https://t.co/0dSsBZlOyt,no,no,yes,no,no,no
AVRILand1D,Agnese🌼 🏳‍🌈,"Roma, Lazio","'Be who you want to be. Be proud. And if you find someone worth holding on to, never, ever, let them go.' ❤ | 21 | Ace | She/Her|
@holdonbuddyboy","RT @Smithwits: @BadPostsLLC Filling in the himbo chart, line by line: 
Pure of heart, ✔ 
Hard of body, ✔ 
Dumb of ass, ✔",no,yes,no,no,no,no
no_castor,Oso Amante de la Miel,Correccional de Carnívoros ,"Me gustan las cosas dulces, como Tem...
*Ñam Ñam Ñam
Ex Estudiante de la Academia Cherryton 
Oso Pardo de 22 Años
PseudoEscritor","RT @Caucusboi: Living the dream i say 😩🔥

#myart #digitalart #scoobydoo #scoobydoofanart #fredjones #daphne #velma #shaggy #himbo #scoobydo…",no,no,no,no,no,no
noah_himbo,Noah Ψ,,20 ||  they/he  ||  art acc: @kknoahh,RT @AngelsWhisperr: The White Aurora was photographed in Finland. https://t.co/SebUCqXZgt,yes,no,yes,no,no,no
mayonaysi,Mayonaysi,"Queensland, Australia","He/Him
15 year old Australian
Pansexual King୧(＾ 〰 ＾)୨
Ambiamorous
Taken💕💕
https://t.co/gCOE1IxcZ9","We all know Himbo is the male counterpart of Bimbo but, does that mean the non-binary counterpart would be Limbo? https://t.co/cYU8Y0KIIC",yes,no,no,no,no,no
Xirkukagibear,Xirku※Kagi Vtuber {SB 12/16!🐻},Realm of Darkness,🐻Bi/21/He-him. 🐻pre debut Vtuber/artist/writer. FNaF/KH/TWEWY. 🦁❤️@ZynaKanmuri h:@DestinyDesigns6 pfp:@Takahashii_Tice,@RainnScarlett Bear ghost warrior himbo with fang,yes,no,no,no,no,no
darbycrashin,queen of the harpies,"Halifax, Nova Scotia","If I learned anything about the Blair Witch, it's to not go looking for the Blair Witch. (she/her)",@peachbuttx It bugs me that women will use himbo,no,yes,no,yes,no,no
humancontraband,Musa,"Ontario, Canada",...existence is weird. #QuranAndAhlulBayt #JaffariSchool IG: _truebeliever,"RT @Smithwits: @BadPostsLLC Filling in the himbo chart, line by line: 
Pure of heart, ✔ 
Hard of body, ✔ 
Dumb of ass, ✔",no,no,no,no,no,no
she_obey,SheWhoWillNotObey,,"Storyteller. Shaman. Psychonaut. She/Her.

Fanfic on AO3: EllenJoyce

Stitching together a storyteller skin

Try to convert me to Abrahamic nonsense = instablok","RT @jessnevins: Petition to make the standard description of the genius female scientist/himbo partnership ""a combination of brains and bro…",no,yes,no,no,no,no
KAYBOXD,kay 🍸,they 15,"i'm not a religious person, but i do sometimes think god made you for me.",@filmarthurguy to be a himbo you have to be unaware that you’re a himbo,no,no,yes,no,no,no
stinky_himbo,insert name here,"Wisconsin, USA","*he/him* 
married to the love of my life @driftless_sol","RT @kirawusenjoyer: art train ee, most of my art i spend time on is for zines that i cant post yet HAHA

@vijaylante @geedevotee @SearTheo…",yes,no,no,no,no,no
TEENAGEWEBHEADD,daisy ⨂,she/web/quick•pan ace•15 ★ fan,"↳ ༉‧₊ #MARTYMCFLY : “ wait a minute doc , are you telling me you built a time machine? out of a delorean ? ” — multifandom",@gaykryptonians himbo but not really,no,yes,no,no,no,no
Himbo_Suave,Domesticated Himbo,KC,"I lift weights, I’m decently funny and I go to therapy. Amateur Food Reviewer. #KCDonutTour. New Girl Historian. HIMYM Enthusiast. TX ➡️ KS He/Him 18+ NSFW",RT @NiaNRiley: They interviewed the RIGHT one! God protect her!,yes,no,no,no,no,no
Maoucottontail,Maou,t r a s h ,just some random motherfluffer who exceeds at being irrelevant. mainly just RT's of vore and other gut stuff I like. College student (r e g r e t),"RT @DylanBunBun: Hungry hungry himbo 

Chonk Stitch for @/Golly_Gosh_FA featuring @/DiotheTua! https://t.co/c6dMLY4l5p",no,no,no,no,no,no
stinky_himbo,insert name here,"Wisconsin, USA","*he/him* 
married to the love of my life @driftless_sol",Like I did this last week it just reminds me that I'm constantly working on myself and it's never over. And you nev… https://t.co/C7MHFhrK8h,yes,no,no,no,no,no
stinky_himbo,insert name here,"Wisconsin, USA","*he/him* 
married to the love of my life @driftless_sol","This is going to be kinda a rant/vent- 

Theres something about realizing how possessive and jealous I can be that… https://t.co/ZUe2Y6jeX2",yes,no,no,no,no,no
