screen_name,name,location,bio,tweet,he/him,she/her,they/them,it/its,xe/xem,ze/zir
ZanbonSen,ZanbonSen Prime,,Wrestling Fan - NSFW Hyper Artist - Kirlia enthusiast - Join Us - Alt Account @IronKetchup,"A much stronger positive reaction to the big lips thing... You guys do know I mean lips, like, hyper lips, not bimbo lips, right?",no,no,no,no,no,no
xo_bimbo_xo,✨$4.99 OF✨,USA,18+ only || 21 || backup: @xox_bimbo_xox,@BroNami2121 I think a lot of people are all too familiar with it 🥲,no,no,no,no,no,no
xo_bimbo_xo,✨$4.99 OF✨,USA,18+ only || 21 || backup: @xox_bimbo_xox,"alone and horny, no fun",no,no,no,no,no,no
InorganicNet,Ju,Fantasia,shoutout to @LonelierJu,@00s_bimbo I’m also a liar,no,no,no,no,no,no
MINHcredible,"Eeny, meeny, miny, minh",Australia,(He/Him) Twitch Affiliate ~ Sock Goddess ~ Digital Artist ~ Sex + Body Positive Hoe ~ 🌈 Team AussiePride 🌈 ~ IG: @Minhcredible ~ https://t.co/z0IFLp8j2L,"RT @STREAMQUEENSnet: Welcome to the team, Tealy! @itsTealyxo is your favourite Aussie Bimbo! This down under queen know how to have a good…",yes,no,no,no,no,no
Yaudizz,🐑Ovis Overlord COMMISSIONS OPEN🐑,"Vancouver, British Columbia","It is a fine day to view some arts 🔞 *NO RP*
Discord: https://t.co/RCbviJXmEh",I wanna draw more of my binturong Socchi. I feel like she's the perfect candidate of being that E-girl bimbo that j… https://t.co/2kFrChLPyt,no,no,no,yes,no,no
1oftheMearas,mithrandir,Chumash Land Native,🇪🇸🌞🇲🇽 • they/them || death to every colonizer,"@feral_bimbo lmfaoo he didnt even know!!
shevchenko just got the crucifix locked bro what the fuck",no,no,yes,no,no,no
feral_bimbo,clit eastwood,acab,in my pre-rehab era | BLM | she/her | adventure time stan account | lexapro cowgirl,@1oftheMearas when he stepped back too 💀,no,yes,no,no,no,no
julesisjohnson,jules,she/her • 21,author of ‘the living list’ | general menace,@SIRGAWAlN i love that hes just a bimbo irl,no,yes,no,no,no,no
Bimbo_Swagg,Bimbs 👨🏽‍🏫,Cali Living☀209 y LaCapital🏙 ,Sac State 🐝 //👻: bimboo //Michoacano hasta el tope! 🇲🇽,Boy was I wrong 😑,no,no,no,no,no,no
paddedAngel,Padded Angel :3,,"21 yo trans baby girl. Kink account. Into lots of things (mainly diapers and hypnosis and how well those two combo together).

Too shy to DM first 😎

(18+)","@Delia_n_ Done and done. Lets set an appointment for the dentist.

(But one of those kinky ones where they knock yo… https://t.co/Ox9zIOuMsM",no,no,no,no,no,no
Bimbo_Hunter00,Audra,You won't be meeting me,"23. Not your Average Bi Woman! Can find me in a gym!
#BuiltDifferent",@MalloryyMartin enjoyable,no,no,no,no,no,no
