screen_name,name,location,bio,tweet,he/him,she/her,they/them,it/its,xe/xem,ze/zir
rachelandco,diana “abolish the police” flo$$ 🦀,somewhere,your fave enby femme. THEY/them/their$,space balls are the crown of the theybie thots. https://t.co/5CBVGTLV1E,no,no,yes,no,no,no
shinrasoul,shinrasoul.(they/him) 🌿,,31. they/him. nurturing dom. NSFW. fibro-living. polyam&pansx/fluid💗💛💙 🏳️‍🌈. $shinrasoul. bigotry blocked. OF link below.,@GoddessTriiin Theybie 🥵🥵😍 i love that 😌😏,no,no,yes,no,no,no
GoddessTriiin,💵Daddy Triiin💵,City of Angels,To deal with an unfree world is to become so free that your very existence is an act of rebellion. Domme|Photographer|Muse IG:@theTriiinityTafari ♒️She/They♒️,@shinrasoul Thank you Theybie 🥰🥵😘 https://t.co/Y1AfFm3X4V,no,yes,yes,no,no,no
edatersuck,cuminthazine 🌟,they / any . sixteen,@phonefuckiin @1ckstar,go my little theybie go!!!! 🥺🥺🥺✊🏻,no,no,yes,no,no,no
jamesruzak,james ruzak,"Brooklyn, NY",Live life to the fullest while letting others do the same,@nypost Congrats after this explosion I think will call it theybie,no,no,no,no,no,no
Zeld101,Zeld(Swag)🐝💛,gru’s house (nb any pronouns),vira fans dni,RT @OyasumiAlec: @Olliesagna @Zeld101 -theybie,no,no,no,no,no,no
OyasumiAlec,Alec,Headspace - @BasilOmoriReal,"💕💗@CamariGFX 💗💕 | Play Oneshot and Omori | @sootcharIie - @yukkonnie - @Olliesagna - @Zeld101 | They/Them | Pan

Banner: @Olliesagna",@Olliesagna @Zeld101 -theybie,no,no,yes,no,no,no
Olliesagna,Ollie @ Cookie Crisp (commissions open),FARAWAY (Enby Any Pronouns),"i like omori and bedwars also burgers

// - @sootcharIie • @yukkonnie • @OyasumiAlec • @CamariGFX • @SweetViraa • @GonPeed • @Zeld101 • @Cremisi5215",@Zeld101 stfu theybie,no,no,no,no,no,no
RahAKA3,Rasheena,Queens,"I hate people, but I love society.
Read about my insane encounters with men on  https://t.co/jl2jl5fq0p Scroll and read my 
'relationship' blog Trust me, it's hilarious!!!!","@_slam_duncan_ Oh my bad, what's a theybie? I Google it and thought it was a gender neutral baby.",no,no,no,yes,no,no
_slam_duncan_,a highly sensitive hussy 🏳️‍🌈,NY ,i choke back.,"It's the insidious homophobia from heterosexual women that are my friends I didn't excpect.

My bestie of 28 yrs wh… https://t.co/E18dVAtD33",no,no,no,no,no,no
