screen_name,name,location,bio,tweet,he/him,she/her,they/them,it/its,xe/xem,ze/zir
madamedragart,MADAME,,Drag artist • Glasgow • 23 • BLM,Just want to clarify I’m still not truly sure what I really want and I’m not saying I’m going to do one thing or th… https://t.co/qBmW4D4vVB,no,no,no,no,no,no
StackUpDotOrg,Stack Up,EIN 47-5424265,Gaming charity supporting U.S. & ALLIED active duty military & veterans through the amazing power of gaming and geek culture! Get in touch: contact@stack-up.org,RT @JustMasonHere: Theydies and Gentlethems! Come join myself and the Iconic @Darius_SonOfMan for a 12 hour @StackUpDotOrg C2A Charity Stre…,no,no,no,no,no,no
JustMasonHere,Its Mason Here,www.HardcoreLeague.co,Founder of @HLeagueOfficial. @Twitch Affiliate. #DiceFriend since 2017. Top Skilled Tanker/Engineer in #Battlefield. @StackUpDotOrg! @EA GameChanger (3+ Years).,Theydies and Gentlethems! Come join myself and the Iconic @Darius_SonOfMan for a 12 hour @StackUpDotOrg C2A Charity… https://t.co/AlJEnMDWMd,no,no,no,no,no,no
therosegawden,desha rose ☿,PG county ,really a rose. gemini. media and pop culture scholar. in the lifestyle™️. cultural critic & writer. $pynkrosie,"New beginning szn. Get in ladies and theydies, we going manifesting",no,no,no,no,no,no
__garbitch__,upsetti spaghetti,"Serotonin Deficient, IN",,"Men: gross, disrespectful, only talk about nudes
Ladies/Theydies: always beautiful, respectful, take interest in my… https://t.co/OqzMWLUPzd",no,no,no,no,no,no
salineghosts,buggy,he/they :) bhgc,pubtwt gatekeeper (@avianbees),@FLYINGWITHCR0WS i’ll never forgive thomas sanders for normalizing this “theydies and gentlethems” bullshit,yes,no,yes,no,no,no
sankta_inej,moony (they/them),hell,queer & book nerd,if I see one more post about gentlethems and m'theydies I'll throw hands,no,no,no,no,no,no
eliitepper,elizabixch,,"♐♉♌
she/her/hers","Ladies, gaydies, and theydies, hot girl summer hath commenced",no,yes,no,no,no,no
pandulcealex,alex 😐,paths,free palestine,"RT @midni6ht: GOOD MORNING TO ALL THE BEAUTIFUL HARDWORKING LADIES AND THEYDIES I HOPE YOU GUYS HAVE AN AMAZING DAY DONT FORGET TO EAT, DRI…",no,no,no,no,no,no
beIovved,gojophobic,skz / 26 y.o hag stay ,fatima 🍞 she/they  ⎟  i post some of my art sometimes,5M ladies and theydies,no,yes,yes,no,no,no
stillcontejas,alone star state,,"just a queer 🌈 tamil med student in a love affair with gymnastics, visual art, and antiestablishment vibes (he/they) #allblacklivesmatter",calling all my theydies!! https://t.co/x3VXpSuYRN,yes,no,yes,no,no,no
