screen_name,name,location,bio,tweet,he/him,she/her,they/them,it/its,xe/xem,ze/zir
CherriBakewel,CEO of The Bimbo Industrial Complex,She/Her,local gay,"A couple of months on and I still can't accept the tragic passing of SOPHIE.

I can't put Into words what SOPHIE'S… https://t.co/hcGHbxqD00",no,yes,no,no,no,no
yanlina77479579,Martin,,,"RT @May10208093: Women are valued in all society. As a transwoman, I condemn the beatings, smashing into the faces and sexual attacks to th…",no,no,no,no,no,no
1610_SpiderBoi,Miles Morales™ ( Semi-Hiatus ),"Brooklyn, NY ( Earth - 1610 )",""" I may be a short hero , but I do have a big heart! ""","RT @p00leparty: //Alright, since I recently hit 300 hundred warm bodies, I'll give ya a little insight into my life. (If you know me person…",no,no,no,no,no,no
uhdeemah,nek unek,atl • 22,open to criticism •blk liberation• tryna be better 👾 ND,RT @cocoszengarden: SAVE A TRANSWOMAN OF COLOR FROM HOMELESSNESS https://t.co/abLJhgsLqg,no,no,no,no,no,no
loco_2017,cachorro loco 2017,,DE BEM COM A VIDA.,"RT @Love4Trans: #TransIsBeautiful 🦋

Beautiful #TransWoman —  Camila Gil

#mtf #m2f #transsexualwoman #transsingle #transgender #transsexua…",no,no,no,no,no,no
MissyCooper13,Missy Cooper 😷,,,"RT @MayZawPH: Women are valued in all society. As a transwoman, I condemn the beatings, smashing into the faces and sexual attacks to the v…",no,no,no,no,no,no
sbrat_t,⛓val⛓🖤,"Scotland, United Kingdom",19 | 🏴󠁧󠁢󠁳󠁣󠁴󠁿 | she/her | trans mtf | DMs open | 18+ pls | minors DNI | don't save my content,Wanna help me tick transwoman off my bucket list — sure lol why not https://t.co/ed27lTZxwe,no,yes,no,no,no,no
SDewherst,Sunshine on Ice - Like-minded non hedgehog 🏁🕸️🍒,United Kingdom,"Does the sun ask itself, ""Am I good? Am I worthwhile? Is there enough of me?"" No, it burns and it shine 🌞🍒🍒🍒

🏁 #Genderfree (really gone off unicorns) 🕸️","RT @terffanman: @wontsomeonethi2 Thanks for standing up for what's right Katie.

https://t.co/2BOgmQ0rhT

The news that girlguiding was ope…",no,no,no,yes,no,no
NilkadN,Nicole 'NilkadNaquada' Carter 🏳️‍⚧,In the balls,"Bi lesbian catgirl slut (she/her) | 24 | Porn account: @NsfwCarter (This one is also kinda nsfw tho lol) | HRT since November 5, 2020 | Dating @goebaghoul 🖤","@TomboyPepsiLove For example you being erased as a bisexual and me being stigmatized as a transwoman, while being d… https://t.co/r0CVPxdDQW",no,yes,no,no,no,no
maruseong,maru 🩰,any prns ; sixteen,#SEONGHWA: I’M THE ONE IN MY ZONE. | ATEEZ ♥︎ 102818,@intrntbf @WeebOfDaYear it’s this constant back and forth... trans people die because of who they are and to invali… https://t.co/6F0SBdhqnO,no,no,no,no,no,no
