screen_name,name,location,bio,tweet,he/him,she/her,they/them,it/its,xe/xem,ze/zir
rusiabutfish,russia | still drawing acnh benchtrio,they/them + neos - minor 🇰🇭,benchtrio artist and gatekeeper ! (/hj),"to sum it up ""short uwu owo soft nd theydy / gentlethem who like bugs"" or using neos lmao https://t.co/txG2jJd1tz",no,no,yes,no,no,no
rusiabutfish,russia | still drawing acnh benchtrio,they/them + neos - minor 🇰🇭,benchtrio artist and gatekeeper ! (/hj),"@o7swt to sum it up ""short uwu owo soft nd theydy / gentlethem who like bugs"" or using neos lmao",no,no,yes,no,no,no
ColourfulNikki,Nikki,"South East, England","Girlguiding fan/ex #GuidingAdvocate. All you need in life is the opportunity for adventure & music, with a dash of faith & love #MentalHealthMatters",Happy Sunday theydies &amp; gentlethem. The House Martins have returned today and I feel incredibly blessed #GratefulHeart,no,no,no,no,no,no
zeneatsu,andy | ceo of mono,lGbT •disabled | ✡️ ‎דְּבִיר ,#SABITO: grief only exists where love lived first • they/them • 19 • ∞ • multifandom #BLM,if you call me a “theydie” or “gentlethem” i will gut you and take your spine as a trophy,no,no,yes,no,no,no
weeniesthutjr,rocky mc cork,ur mom,"she/they/xe, lesbian, a huge josh groban stan in 2021; i’m like the seal from tusk but a circus man","RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,yes,yes,no,yes,no
blazed_dream,aravena,he/they,"girl but experimenting with he/they :)
erettwt(?), bootwt and sbitwt mainly :D","RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",yes,no,yes,no,no,no
h0nkkali,kali !,they/them,minecraft or something,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,no,yes,no,no,no
nopeekaboo,nope,"Florida, USA",i love my friends,Gentlethem,no,no,no,no,no,no
hicuppz,# ¡ AMY ☆,s/her - d/ela || 🇧🇷,"currently making a carrd!! :D
pfp creds to @mangosharkz","RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,no,no,no,no,no
jebuschristtt,mars🦦,slowtown,"they/them xe/xem ♡
17 ♡
see pinned before interacting ♡","RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,no,yes,no,yes,no
moobloom_lover,beeeeeeeeeee,she/he/honk,i only tweet in bzz,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",yes,yes,no,no,no,no
islecfdream,tan is offline.,nonbinary !  |  he/they/she,#QUACKITY:  wot's this den ?,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",yes,yes,yes,no,no,no
WLWFlSCHL,🍊,THEY! STAR! FOG! MI! MIST!,#LUKECONNOR: . . . he always tells me @K0RRASAMlS,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",yes,no,yes,no,no,no
jayiguessss,jay ;) CHECK PINNED /SRS,i miss tubbo ,"#TUBBO Skrrrrt and hit the DICK👊 II minor II ptgc ^__^ II nb , any pronouns",@ohmykarI @TYRANTEEF stop calling me a gentlethem://,no,no,no,no,no,no
P0TH0LES,laika˚🦢,"15+, read carrd byf, 18","you know in small towns, what goes around comes back around ꩜ she/they+fae/faer","RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,yes,yes,no,no,no
ARTEM1SPAGES,anisha ⛓,she/her ,rlly gay | cr: wuthering heights | 8/24 📚 | gay,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,yes,no,no,no,no
ltyhyuck,`,she/her,#TAEYONG : yes I steal ltyhyuck's ideas,ladies and gentlethem— him 😥😥😥 https://t.co/qTcYVxirbv,no,yes,no,no,no,no
llamarmy__,rubie :) 1 MONTH UNTIL YWGTTN ♡,they/she,"""my twitter feed's like my brain, 'cause i have it on dark mode""","RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,yes,yes,yes,no,no
MeadowCris,♥︎Meadow♥︎,Bdegc - br(&r)egc,|| Stan ruler boy and muffin man || She/Her || #happytwt || #RATCOTWT SUPREMACY || minor || Layout by @layaakasomeone ||,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,yes,no,no,no,no
sapphicfairyy,leo,sunny ♥,they / them | lesbo,@intrntbf LMAO and wtf is a “gentlethem”🙁,no,no,yes,no,no,no
MYLM4NBURG,aether/bat ²³ ! unclefucker (/ij),14 | 18+ + cishets dni,he / they / it / fire | layout by @/SAD_istfied,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",yes,no,yes,yes,no,no
vespayik,Vespayik,"Alberta, Canada",N-B they/them | Queer ♠️ | 26 | autistic | Pimicikamak Cree and whitepassing | 18+ only | @CrossingVespi AC side account | ✿❀ 🏳️‍🌈 | BLM,"RT @cosmignon: Finished commission for @Spacialshepherd! Presenting the esteemed Professor Anthony Scunthorpe-Fortesque, a gentlethem of cl…",no,no,yes,no,no,no
NoNotTheParrot,mel 🍄 || I'm tired,she/they (i prefer she),feral boys & beeduo | 17,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,yes,yes,no,no,no
dnfhateaccount,PUPPY!! #9663 ☆,any pronouns | 14 | ♉︎ ,average quackity enjoyer,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,no,no,no,no,no
SobbingRat,Lee | #StopAsianHate | asleep,#ACAB #BlackLivesMatter,"Any pronouns :)

#mcyttwt | #quacktwt | #genshintwt | #tubbotwt

@spadestor ❤

@kitsvkii is my bestie

carrd in pinned byf :)","RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,no,no,no,no,no
lesbooinn,alex!! PINNED📌,"THEY/HE/she,,minor,,cbyf ",beeduo&rocketduo lover..💤,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",yes,yes,yes,no,no,no
PUFFYCHUS,amelie ^_^,I'm a little monster 날 겁내 널 괴롭혀 내 꿈만 꾸게 해 난 춤 추고 놀래 가위 눌린 너의,THEYTHEM,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,no,no,no,no,no
darkoaklogs,jazzy,she fae | pfp @yanteruu,origins smp enthusiast,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,yes,no,no,no,no
honkbriann,may ʚϊɞ,she/her,Gnf my little meow meow,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,yes,no,no,no,no
bonkingbees,Isabelle !,Minor !!,#TUBBO: I wanna be your favorite boy ◾️ #RANBOO: You are,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,no,no,no,no,no
minyobian,león⁷ joaquín torres bf (REAL),family’s more than just dna. it’s about people who care and take care of each other.,9-1-1 writers pay my therapy bills challenge | they/he/xe,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",yes,no,yes,yes,yes,no
melodyynotfound,melody,she/they minor,no thoughts just dnf,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,yes,yes,no,no,no
genderplease,M:D,They/Xe/Zir|minor ,https://t.co/nAfmDOJlei carrd by: @halospunisher layout by @SAD_istfied,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,no,yes,no,yes,no
Vaninova_Arts,☄️ Vani ☄️ what do i put here,,Vani | He/They/It | Minor,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",yes,no,yes,yes,no,no
MoncherOf,Beef! (i don’t even know arc),they/them,"My name is made from letters of the alphabet. i also like Love Live, BNHA and Nintendo, DDLC, Undertale, actually getting sleep, you name it.",RT @applebbae: if you say “go they/them go” “m’theydies” “gentlethem” and u don’t use they/them pronouns i hope u choke,no,no,yes,yes,no,no
LightSatanism,bex,they/she,parasocial relationship with danny devito ♔ ᓚᘏᗢ cpfqgc,RT @applebbae: if you say “go they/them go” “m’theydies” “gentlethem” and u don’t use they/them pronouns i hope u choke,no,yes,yes,no,no,no
Quietasf,Silentbeauty030,,she/her | bootwt corpsetwt | pls don’t priv quote| call me Silent,RT @applebbae: if you say “go they/them go” “m’theydies” “gentlethem” and u don’t use they/them pronouns i hope u choke,no,yes,no,no,no,no
tobioscocaine,/tobi,they!he,i play minecraft and talk about things https://t.co/ve7Kn3DtzU,RT @applebbae: if you say “go they/them go” “m’theydies” “gentlethem” and u don’t use they/them pronouns i hope u choke,yes,no,yes,no,no,no
TauniMara,Tauni,FortDodge ,,@gentlethem__ I leave every conversation that we have either a better person or in a better mood. You are kind and… https://t.co/bR68O8t8Op,no,no,no,no,no,no
zer0err0rs_here,Zero ฅ^•ﻌ•^ฅ,ฅ^•ﻌ•^ฅ,𖠌 minor 𖠌 they/he 𖠌,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",yes,no,yes,no,no,no
ambrose_hq,ambrose #19,they/he ,"and the universe said the darkness you fight is within you, and the universe said the light you seek is within you","RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",yes,no,yes,no,no,no
mynameeisneo,neo 🔶,"coraltwt, clingytwt, innittwt",#TOMMY: WHERE IS FOOT シ minor シ benchtrio my beloved シ pfp done by @SAD_istfied,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,no,no,no,no,no
catgirlrads,Rads | 3 days till radish day,a little cliche but thats okay,"— don't know if i hate you @unusannustly
• She/They/Fae • Minor","RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,yes,yes,no,no,no
Nightmaresas,Ace🏳️‍🌈,They/them|minor,mcyttiktok ( derogatory ),"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,no,yes,no,no,no
QU4CKB00,tallaHQ,he/xe/night 🇵🇭🇵🇰,I must protect dream on the internet • priv: @CowDilf,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",yes,no,no,no,yes,no
5upisaplant,isa/jesse☃️,14| they/pix/xe/zie |🇩🇪| ifb,"maybe one day i'll live in la jolla

〚 mcyttwt 〛〚 5uptwt 〛","RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,no,yes,no,yes,no
poemvictor,yves,@modernvictorf ♡,"ㅡ they/them. xiv.  l  “Nothing contributes so much to tranquilize the mind as a steady purpose, a point on which the soul may fix its intellectual eye.”","RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,no,yes,no,no,no
pastelveggies,Skye/Fiction ☁️ 🐷,they/it/woof/leaf/tree/bun - minor ,nblm || technotwt || @technothepigalt (moots only),"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,no,yes,yes,no,no
CHASEINGPEACHES,like+rt📌chase/tsunami ☽☾ brainrot,@KAZ1VER (moots only),see pronouny for names | minor | any pronouns + bun | READ CARRD BYF | Art account: @OneThumpAway | softblock to break mutual | don't priv qrt |,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,no,no,no,no,no
nblmcastle,matt,fucking f4gg0t ,#CASTLE : gay rights ! - he/she + neos,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",yes,yes,no,no,no,no
pandy_dreamstan,Pandy,Earth,"-
🎨 Artist
-
🖌️ Animator
-
🎮 Gamer
-
🌺 She/her
-
🎀 Bootwt, coraltwt + feraltwt","RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,yes,no,no,no,no
brainrot4slmccl,rodrick loves jambo,they/he/vam || 16 || multi,charlie slimecicle love bot || my beloved: @brainrot4sapnap,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",yes,no,yes,no,no,no
kkiimmnyy,kimhq²³ 🧆 semi ia,any prns minor CARRD BYF,— i burn you ? @bageIboo,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,no,no,no,no,no
nbykisser,ghostbur =^_^=,♡  ghost  fang  soot ,layout  made  by  @lovoviii  ミ☆,"RT @faevy__: people who call nonbinary people “ m’theydys or gentlethems ” . genuinely rethink what you’re doing, the whole point of being…",no,no,no,no,no,no
