screen_name,name,location,bio,tweet,he/him,she/her,they/them,it/its,xe/xem,ze/zir
1989dwt,nnn survivor,mw bun bun Aww,I LOVE SAPNAP,@SnfAnti my little Theybie 😭❤️🌟 https://t.co/M6UrDna0zR,no,no,no,no,no,no
bigleg222,fizzy pink lemonade jive stan acc,cape town,"views expressed here are not my own they are those of the tikbalang that is holding me hostage
(they/them)","theybie is the gender neutral form of baby

isn't baby already gender neutral?

no.",no,no,yes,no,no,no
denverskyem,Denver,,They/xem broke & queer,@nydiabeats 🤣 it’s lowkey funny to watch them struggle. Maybe suggest “theybie” ?? Might be easier to remember,no,no,yes,no,no,no
SpagetiNatels,Noot,"Fullerton, CA","they/them, gremlin lookin ass nebby 💛🤍🖤💜",Theybie nervous to see thembo tonight,no,no,yes,no,no,no
RansdellLiz,Liz Stone/S.E.Ransdell,BFE,"Book one of the Bloodwitch series-Rite of Passage- ex-mo, she/her. sometimes #ghostwriter, #author. #Bi.🇨🇦🏳️‍🌈",@GlitterSatan93 Ugh. My theybie has eczema and just… 😤😖 when laundry causes a reaction I get so mad and guilty.,no,yes,no,no,no,no
terfinated,TerfBot,,"Unpredictable, random misandry.",I was a theybie named Finn when she found me.,no,no,no,no,no,no
ImogenPeahen,Imogen ✨🦚✨,North Carolina,"She/Her/They/Them 🖤🔞 BIPOC Lives Matter. Trans Lives Matter. S*x work is work. Cosplay, horror movies, AEW, and more. The Drive-In will never die.",Get you a theybie/gentlethem who can do both. https://t.co/ZGrgcW4E6N,no,yes,yes,no,no,no
IainStreams,IainScreams👻(He/They),Scotland,"Mid-thirties LGBTQIA+ Scottish gaymer into a variety but a soft spot for choice based story games. If you like poor skills, getting lost...

Art by @geoffz1lla",@General_Fondue @gabeolivero @elgato @jyggly @c3nric @kat_darko @ErinusTV UwU and this theybie above...,no,no,no,no,no,no
HunterB_Art,Hunter Biden Art Collector,"Hell, MI",Avid collector of Hunter Biden’s masterful art work.,@patriottakes How do you know this child is a she and not a theybie? This post is offensive.,no,no,no,no,no,no
FreidaCommit,Freida Commitment,"Melbourne, Victoria","Melbourne's resident quirky derpy Queen of Nerds!

https://t.co/1BFxIbHLn1",@Maxthedragqueen Oh not that sis. U is a valid theybie sending love ❤,no,no,no,no,no,no
nathanangelis,Nathan,sydney,👼🏼 insta: nathanangelis,I say that’s my theybie and I’m proud https://t.co/mLD12SdXIs,no,no,no,no,no,no
fifiknifefight,the tom brady of acting,she/they,sophia • 23 • legally prohibited from purchasing/owning a gun • I’LL go to rehab when YOU ALL stop drinking and smoking weed!!!,if i ever hear you call me a “theybie” i will go through the whole court appeals process to reinstate my right to p… https://t.co/yBAHjpMQbp,no,yes,yes,no,no,no
valkyrie_kisss,Valkyrie,Toronto ON,"Chubby Canadian Disney Princess, feminist, leftist. CSA, and DV survivor, exvangelical.  She/her #MMIW #WeWereChildren",@angel_0f_deathx Disrespect me theybie 🤤🤤,no,yes,no,no,no,no
Alpal_ultimate,Self proclaimed 'Bard Guy',"pronouns? no, connouns ((any))","RT HEAVY || art acc @AlpalArts || Ananas Peloquin on Ultros and Faerie/Wind-up Emmanellain on Balmung || proship dni ||
PFP BY MY BELOVED GRANJJERO ON INSTA","@Rakishthief i apologize for what I'm about to say

omg ur my little he/theybie 🥺🥺🥺 my widdle neurodivergent soft boii x3",no,no,no,no,no,no
xoSashaDarling,Sasha Darling PhD,"Chicago, IL",Hot-passing existentialist bimbo ✨ 18+ only ✨ @SWOPChicago ✨ Check out my links ✨💕✨ lewd: @xsashadarlingx,"RT @fearless_queer: favorite theybie ✔️
roomie ✔️
smoking buddy✔️
client✔️
fashion consultant ✔️
shoutout to my ride-or-die @xoSashaDarling…",no,no,no,no,no,no
fearless_queer,thefearlessqueer 🐾 she/they,"Chicago, IL",nonbinary transfemme ⚧ making the internet horny for trans ppl 🛸,"favorite theybie ✔️
roomie ✔️
smoking buddy✔️
client✔️
fashion consultant ✔️
shoutout to my ride-or-die… https://t.co/qM3cUWW6mN",no,no,no,no,no,no
washedbytherain,resident kaedii oshi // #freepalestine,"St Paul, MN","eli/west | 24 | scorpio | they/them | i oshi cool girls | H!P KMYD OneByOne Lila Gray | i tweet about idols, art, social justice, etc | art acct @raiinsoaked |",@bigsadham the next person to call me theybie is getting their cock cut off,no,no,yes,no,no,no
DiavolaDog,🍕Diavola 🍕~ 5 Day's till B'day :3,"Florence, AL","🍕29 - Nonbinary - He / They 🏳️‍⚧️ ---
1st T shot:  🏳️‍⚧️ 💉 - 9/11/21 // 
Has Obsession of Markiplier & Tom Hiddleston
Anti Zoo.",#1. Current Irl Nick name: Theybie,yes,no,yes,no,no,no
madelinepetes,maddy peterson,"Washington, DC","wherever i went, there i was // chi ➳ atx ➳ dc // digital director @fp1strategies & @plus_comms // views are mine, get your own","@_21Average_ I can’t help that you don’t care about the best boy, girl or theybie 🐶",no,no,no,no,no,no
rachelandco,THEY/THEM: diana flo$$ 🦀,somewhere,your fave theybie thot. THEY/them/their$,THEYBIE THOT 1000 💜🖤🤍💛 https://t.co/i6allU7yjT,no,no,yes,no,no,no
