screen_name,name,location,bio,tweet,he/him,she/her,they/them,it/its,xe/xem,ze/zir
craigbarker_10,Craig Not Kiregi ®️,Paden,"Social Worker || Human Rights Activist || Speak up for those who cannot speak for themselves: Proverbs 31:8||

@FCBarcelona || @PSG_English","RT @Choga_Watson: 3 goals in 29 minutes, ladies &amp; gentlemen the Conte juggernaut is now in motion🔥...
Meanwhile Man United are still stuck…",no,no,no,no,no,no
jonhollingfm,Jonathan Holling,Manchester,"Trainee Solicitor @jmwsolicitors I Former radio guy I Event Host inc @Crufts | Wedding & Event Supplier. 
Views are my own and not those of my employer.",@ParcelFast No terrible jokes? My speech is therefore 'Hello ladies and gentlemen. Congratulations to the bride and groom. Goodnight.' 😂,no,no,no,no,no,no
NyooCarol13,#StaySafeStaySane,Tangerangscheweg,Menjalani hidup dengan penuh kebingungan~.,"RT @ari10com: Ladies &amp; gentlemen, #ARI10 token is now listed on @PancakeSwap! 🎇

👉Start &amp; buy your tokens:
https://t.co/J5Tmxb7sTt

⛏️Claim…",no,no,no,no,no,no
Allison_Kioshi,Эллисон Киоши,"Логан, Огайо","Пора начинать заново!
Долой деспотическую королеву Логан!","@necopozzin LADIES AND GENTLEMEN, BOYS AND GIRLS. YOURE ""PEDOPHILE"" HAS ENTERED THE STAGE! GIVE IT UP FOR @BugajDominique",no,no,no,no,no,no
beyhive1992,hive1992,,🐝,RT @beyoncehours: Ladies and gentlemen... BEYONCÉ https://t.co/k6cgXnZD3P,no,no,no,no,no,no
dylandraws1998,dylanozoka,netherlands leeuwarden,artist,RT @theredknight100: Ladies and gentlemen! I present to you my fursona Red’s new form! He now has a Winged Dalmatian Pup form! A very speci…,no,no,no,no,no,no
wrigglevallytbs,Doug Procter,"Dorset, England","The Glanvilles Stud. National Hunt stud in Dorset, bred G1 winners HONEYSUCKLE and SAM SPINNER. Optimist. If you love racing there's even more fun in breeding!","RT @BarstewardsThe: Racing Twitter can do the right thing here, for every retweet this tweet gets we will donate £1 up to the maximum of £5…",no,no,no,no,no,no
liliialm,Melek Elif Çelik‏,,,"RT @xdelinaa: ladies and gentlemen THEM 🔥

  #efley × #üçkuruş https://t.co/OwoIEhg4iM",no,no,no,no,no,no
MizGlamfairy,Lady Dee,The LadyFairy Travel and Tours,CRM Executive |Travel Consultant & Blogger |Aspiring WAG | Fc Barcelona | Movie Fanatic,The Gentlemen so far https://t.co/9GQbVeOPZH,no,no,no,no,no,no
ClemitsonLynn,lynn clemitson,Northumberland uk,,"RT @BarstewardsThe: Racing Twitter can do the right thing here, for every retweet this tweet gets we will donate £1 up to the maximum of £5…",no,no,no,no,no,no
PeterOuld,Peter Ould (Morecambe / Wise) 🦖,"Canterbury, UK","Husband, Father, Principal Consultant @FICO, Anglo-Austrian, (Turbulent) CofE Priest, Psephologist, Deeper Magic from before the Dawn of Time, Adult Human Male","RT @callummay: Who can forget Give Us a Clue, and the sight of Lionel Blair polishing off Two Gentlemen of Verona with just his face and ha…",no,no,no,no,no,no
SJMinogue,SarahJessica Minogue,Glasgow / Buenos Aires,mermaid. soul sister. cat mom. wanderer. #LOVER 🤍 @kylieminogue,RT @cherornothing: Ladies and gentlemen: HER https://t.co/zGI4SOoBxD,no,no,no,no,no,no
wilsonjuliee,Julie wilson,"Pennslyvania, Laceyville",laughter is the best medicine. Learn to laugh at yourself and you will always be amused. Liberal Democrat. I love British Comedies.,"RT @Arwenstar: “It’s not about what they say it’s about, and it never has been.”

Indeed. Ladies &amp; gentlemen, it’s the Saturday night monol…",no,no,no,no,no,no
callummay,Callum May,London Zone 5,"News producer: home and social affairs; UK migration; the law; politics. Likes cricket, #bhafc, and a cold open to a radio package.","Who can forget Give Us a Clue, and the sight of Lionel Blair polishing off Two Gentlemen of Verona with just his face and hands? RIP.",no,no,no,no,no,no
NayelDuhaim,Nayel Duhaim,"Riyadh, Saudia","Proud Saudi Nationalist. Alumni of @Princeton and @DukeU, Working on a great new venture.","@it_saudia @HMDronology @RCU_SA @ExperienceAlUla @AlUlaMoments Now, that’s what we call Mountain View ladies and gentlemen",no,no,no,no,no,no
AyoLookItsBleaa,Bleaa,"Pittsburgh, PA",A Local Lightskin That Hits High Ranks In FPS Games. | 1.3K+ Followers On Twitch! 📸1.8K+ Subscribers 🚨YouTube Subscriber Goal: 2K | Motivation Is Key🤝,Stream is LIVE Ladies and Gentlemen! Come Thru and get in here baby! We playing sum @PlayApex today! Don’s miss out… https://t.co/YEkoc8l3tB,no,no,no,no,no,no
