screen_name,name,location,bio,tweet,he/him,she/her,they/them,it/its,xe/xem,ze/zir
Myahtu,🌊,she/They ,black&gay,Good night to theydies and gentlethem,no,yes,yes,no,no,no
durianroyalty,kevin lê,"Los Angeles, CA",,theydies and gentlethems… him… https://t.co/ekOOqRDGnP,no,no,no,no,no,no
jacklynpinera,Jackie Piñera-Martin,"New York, NY","Line Producer for @TheTakeaway, Air Force Veteran, Mother, 🇨🇺 Latina 🇵🇷 formerly with @SIRIUSXM Sports and Stern Channels -opinions are my own!","RT @__zaby: Very excited for this ladies, theydies and gaydies 🌈🏳️‍🌈🏳️‍⚧️👨‍👨‍👦‍👦👩‍👩‍👦

Tune in Friday, November 5th 2pm ET on https://t.co/…",no,no,no,no,no,no
Fea_ari,i thought you wuh amewiccan,"Greenland, Scotland",Reviresco ; ⌚️,RT @_DonutQueeeen: ladies and theydies cut the fuckin attitudes today before my anger management skills disappear,no,no,no,no,no,no
zagaemont,Zane,"Bellingham, WA","Caregiver, cat haver, nap taker",Good morning theydies and gentlethems,no,no,no,no,no,no
softbabymagick,DRINK SOME WATER BESTIE 💙,heaven,i’m good at everything. | nsfw sometimes 🔞 | main account @karlakaress,new moon in scorpio!!!!!!!! :D we dyin' tonight theydies!,no,no,no,no,no,no
vomittcrust,cucui,,mcr fan acc                                          she/they,i really need a ladies/theydies night out this weekend hmuu 😭😭,no,yes,yes,no,no,no
KiarasBird,kiara’s @,"District of Columbia, USA",,My Theydies group chat is one of the safest spaces I’ve ever encountered. I think it’s the anonymity.,no,no,no,no,no,no
thontsi_,nature boi🧚🏿‍♀️,"The road to self-discovery, SA",they/them | Singer-songwriter | Suburban pantsula-Princess | Recovering Asshole | High-key low-key | Copywriter in training| 🏳️‍⚧️| A crier| Spirit leads✨🙌🏿,"Theydies and Gentlethems,
The industry is opening for YOU✨✨✨ https://t.co/C2NvGO3noo",no,no,yes,no,no,no
NinaCho08,Nina runs a Kamala & Lauren stan account 💛💛💛,,I’m here to support #MVPHarris #LaurenUnderwood #StillKamala #KHive #BidenHarris2020 #climatechangeishere #stillwithher,RT @TheSydneyA: Lauren “I gets these bills written and passed” UNDERWOOD ladies theydies and GENTS.,no,no,no,no,no,no
Moski1213,Ray Jeezy,"Kalamazoo, MI & STL, MO",Farther left than your faves. Serial retweeter.,RT @TheSydneyA: Lauren “I gets these bills written and passed” UNDERWOOD ladies theydies and GENTS.,no,no,no,no,no,no
TheSydneyA,Donatella,Worldwide 🌏,EP coming soon. @TheSydneyALive on Instagram.,Lauren “I gets these bills written and passed” UNDERWOOD ladies theydies and GENTS.,no,no,no,no,no,no
